"id","wachstum_in_10d","wachstums_bedingungen","anzahl_tentakel","opfer","farbe","gewicht_g","opfergroesse_cm","wachstum_in_30d"
"88",88,43.5912227258232,"Eisfach",24,"Maus","weißgrün",200.580308131828,160.43269653193,44.2740216603488
"89",89,39.5200478810069,"Eisfach",17,"Maus","weißgrün",281.224139966425,141.115453671133,48.6062163548888
"90",90,42.6387324690872,"Eisfach",20,"Maus","weißgrün",245.853692660839,148.84867251923,47.4987979711685
"91",91,40.114036679846,"Eisfach",19,"Kaninchen","weißgrün",261.316518188965,146.885428162127,43.9424934630014
"92",92,41.5231354095988,"Eisfach",20,"Kaninchen","helles giftgrün",245.899092428183,149.318577629187,48.6397130496398
"93",93,43.8220363279594,"Eisfach",19,"Kaninchen","helles giftgrün",260.854727880423,145.329846119404,48.9650994221696
"94",94,46.2842831370719,"Eisfach",20,"Kaninchen","helles giftgrün",251.53185055853,147.18293796744,45.7319828315796
"95",95,39.2052811066365,"Eisfach",19,"Kaninchen","helles giftgrün",265.99385145578,147.235203532516,47.0268321819397
"96",96,39.7739787407744,"Eisfach",17,"Kaninchen","helles giftgrün",276.196378429725,141.017765149026,46.0227371591833
"97",97,41.7974974512871,"Eisfach",21,"Kaninchen","helles blaugrün",236.781516549881,152.204743515843,49.7874318356373
"98",98,42.999376531919,"Eisfach",22,"Kaninchen","helles blaugrün",227.310786293714,154.6927712057,50.3890369086747
"99",99,42.1889976134365,"Eisfach",21,"Kaninchen","helles blaugrün",243.342017429442,152.040353101623,51.0260859637021
"100",100,38.4023324502506,"Eisfach",24,"Kaninchen","helles blaugrün",206.613830553899,162.533946282406,44.8578215032354
