"id","wachstum_in_10d","wachstums_bedingungen","anzahl_tentakel","opfer","farbe","gewicht_g","opfergroesse_cm","wachstum_in_30d"
"36",36,30.0238659724015,"Baumschatten",17,"Ratte","helles blaugrün",276.035473885578,141.563551915567,34.5115764263262
"37",37,33.1058097877663,"Baumschatten",18,"Ratte","helles blaugrün",264.09478212739,143.65908594902,39.4171324434616
"38",38,30.4545752544799,"Baumschatten",14,"Ratte","helles blaugrün",301.346220663665,132.445714891326,30.4236528032222
"39",39,33.0226172009119,"Baumschatten",24,"Ratte","helles blaugrün",207.141266253129,161.685371745179,40.3512095295259
"40",40,30.2071746100971,"Baumschatten",12,"Ratte","helles blaugrün",302.941068586799,126.513740945381,35.1061554114079
"41",41,34.3264849997898,"Baumschatten",19,"Ratte","helles blaugrün",257.556183026144,146.261460506656,34.9400170098372
"42",42,33.2248241003024,"Baumschatten",18,"Ratte","helles blaugrün",264.924070114461,143.621301314334,34.0057811701279
"43",43,30.848718513162,"Baumschatten",14,"Ratte","helles blaugrün",306.747602958627,132.335443578087,32.8151496608982
"44",44,31.0708072419663,"Baumschatten",14,"Ratte","helles blaugrün",297.66281617691,132.272282333548,38.7000487962161
"45",45,30.3217223159936,"Baumschatten",15,"Ratte","helles blaugrün",290.754392863185,135.482358685317,35.4759436687043
"46",46,34.9209409232045,"Baumschatten",19,"Maus","helles blaugrün",258.045297320243,146.059728503962,43.8260658781997
"47",47,29.6128931530035,"Baumschatten",15,"Maus","helles blaugrün",285.662666551682,135.673394960857,35.145530203902
"48",48,27.0968206985963,"Baumschatten",12,"Maus","weißgrün",310.155875475269,127.290645035958,29.5957578425545
"49",49,29.5279318019923,"Baumschatten",14,"Maus","weißgrün",297.053034764841,132.695787050585,35.054163919477
"50",50,32.8150031684875,"Baumschatten",16,"Maus","weißgrün",280.346011738757,137.750517323219,34.1109309936836
"51",51,50.9374253988387,"Baumschatten",29,"Kaninchen","weißgrün",136.709164187607,168.629076774824,57.0563200716288
"52",52,51.9859264788569,"Baumschatten",28,"Kaninchen","weißgrün",162.61259427488,165.008442627206,59.1136175427373
"53",53,52.6934057995557,"Baumschatten",35,"Kaninchen","weißgrün",37.6178048552047,185.580350433245,62.0201312788445
"54",54,52.906521860944,"feuchter Keller",31,"Kaninchen","weißgrün",106.905713462301,173.449923519301,57.4286583977649
"55",55,53.9136858749319,"feuchter Keller",29,"Kaninchen","weißgrün",144.00609759034,166.824322022831,58.4695472926659
"56",56,53.1975330989516,"feuchter Keller",25,"Kaninchen","weißgrün",194.78596901159,155.270724499206,55.9756310203024
"57",57,53.9666152183551,"feuchter Keller",29,"Kaninchen","weißgrün",143.165126566144,166.791024053359,53.921364855058
"58",58,55.245688032588,"feuchter Keller",27,"Kaninchen","weißgrün",172.499000277819,159.973578499411,59.7692856528471
"59",59,51.3509733059604,"feuchter Keller",26,"Kaninchen","weißgrün",180.277142478695,159.386256749052,55.4971004160574
"60",60,53.7433774650001,"feuchter Keller",30,"Kaninchen","weißgrün",120.93511782793,169.931178283609,51.5762834856886
"61",61,54.5038036369734,"feuchter Keller",29,"Kaninchen","weißgrün",134.884631638333,166.450700072922,57.4444854469675
"62",62,51.6285209197234,"feuchter Keller",26,"Kaninchen","weißgrün",177.741979145927,159.221852472863,58.7852511559791
"63",63,53.5362710267129,"feuchter Keller",31,"Kaninchen","weißgrün",114.251460782078,173.060536418966,55.7139692428608
"64",64,49.3857119428918,"feuchter Keller",27,"Kaninchen","weißgrün",168.921069328714,163.517314068923,54.4161129096429
"65",65,54.2305356479313,"feuchter Keller",24,"Kaninchen","weißgrün",208.715524035932,151.624363941666,56.8933298872081
"66",66,51.1963117616905,"feuchter Keller",22,"Kaninchen","weißgrün",229.725313764696,147.477368582103,57.4461991570541
"67",67,51.1379020173174,"feuchter Keller",27,"Kaninchen","weißgrün",170.018979467808,162.511684692621,57.7131926405373
"68",68,55.0133415080062,"feuchter Keller",27,"Kaninchen","weißgrün",167.032424600257,160.123893392367,67.4290268321621
"69",69,52.5315029436376,"feuchter Keller",24,"Ratte","weißgrün",201.218703436092,152.678979518474,53.9950109958961
"70",70,55.1245215612759,"feuchter Keller",28,"Ratte","weißgrün",147.351698421047,163.052067300833,57.725880200949
"71",71,54.865506815152,"feuchter Keller",30,"Ratte","weißgrün",121.778101297403,169.219112441101,62.4241398448481
"72",72,52.4042024328566,"feuchter Keller",26,"Ratte","weißgrün",175.569883118526,158.756253193236,53.6290619842033
"73",73,54.6329392951272,"feuchter Keller",33,"Ratte","weißgrün",79.0629675193429,178.368243652935,55.3546709214175
"74",74,50.6730078747673,"feuchter Keller",22,"Ratte","weißgrün",222.716090863555,147.782988464386,56.9511868870203
"75",75,50.8501885413148,"feuchter Keller",24,"Ratte","weißgrün",200.34054603008,153.679971377282,60.8484198744953
"76",76,41.8259548290043,"feuchter Keller",22,"Ratte","weißgrün",230.75915855805,152.328093139036,44.2431538409776
"77",77,38.0257839811181,"feuchter Keller",20,"Ratte","weißgrün",250.310932991334,147.919939261261,45.804244570779
"78",78,38.679490463585,"feuchter Keller",18,"Ratte","weißgrün",271.134741421686,141.661535914526,42.6117735817356
"79",79,38.691521909381,"Eisfach",16,"Ratte","weißgrün",282.399740177085,135.656719936208,46.4920488744971
"80",80,40.3163407849123,"Eisfach",23,"Ratte","weißgrün",217.362020161408,155.986386334145,48.4143968540834
"81",81,40.2891603385193,"Eisfach",21,"Ratte","weißgrün",236.985307447144,149.997925555062,48.6690482657132
"82",82,37.9590585581865,"Eisfach",23,"Ratte","weißgrün",218.523029103744,156.945954590795,47.5979118328328
"83",83,41.520468082091,"Eisfach",22,"Ratte","weißgrün",224.397121173238,152.464064731607,44.1829642990196
"84",84,41.8141426297337,"Eisfach",23,"Ratte","weißgrün",222.991349271896,155.333376744404,47.4938843656835
"85",85,41.3349344267868,"Eisfach",21,"Ratte","weißgrün",236.193043744853,149.545962166321,47.5685998525207
"86",86,38.0426107244615,"Eisfach",20,"Maus","weißgrün",257.890721829016,147.913368199906,42.5882327955539
"87",87,40.3545885568408,"Eisfach",24,"Maus","weißgrün",209.224669264934,158.970129808292,46.8176058369892
"88",88,41.5912227258232,"Eisfach",24,"Maus","weißgrün",198.580308131828,158.43269653193,42.2740216603488
"89",89,37.5200478810069,"Eisfach",17,"Maus","weißgrün",279.224139966425,139.115453671133,46.6062163548888
"90",90,40.6387324690872,"Eisfach",20,"Maus","weißgrün",243.853692660839,146.84867251923,45.4987979711685
"91",91,38.114036679846,"Eisfach",19,"Kaninchen","weißgrün",259.316518188965,144.885428162127,41.9424934630014
"92",92,39.5231354095988,"Eisfach",20,"Kaninchen","helles giftgrün",243.899092428183,147.318577629187,46.6397130496398
"93",93,41.8220363279594,"Eisfach",19,"Kaninchen","helles giftgrün",258.854727880423,143.329846119404,46.9650994221696
"94",94,44.2842831370719,"Eisfach",20,"Kaninchen","helles giftgrün",249.53185055853,145.18293796744,43.7319828315796
"95",95,37.2052811066365,"Eisfach",19,"Kaninchen","helles giftgrün",263.99385145578,145.235203532516,45.0268321819397
"96",96,37.7739787407744,"Eisfach",17,"Kaninchen","helles giftgrün",274.196378429725,139.017765149026,44.0227371591833
"97",97,39.7974974512871,"Eisfach",21,"Kaninchen","helles blaugrün",234.781516549881,150.204743515843,47.7874318356373
"98",98,40.999376531919,"Eisfach",22,"Kaninchen","helles blaugrün",225.310786293714,152.6927712057,48.3890369086747
"99",99,40.1889976134365,"Eisfach",21,"Kaninchen","helles blaugrün",241.342017429442,150.040353101623,49.0260859637021
"100",100,36.4023324502506,"Eisfach",24,"Kaninchen","helles blaugrün",204.613830553899,160.533946282406,42.8578215032354
