"id","wachstum_in_10d","wachstums_bedingungen","anzahl_tentakel","opfer","farbe","gewicht_g","opfergroesse_cm","wachstum_in_30d"
"52",52,50.9859264788569,"Baumschatten",28,"Kaninchen","weißgrün",161.61259427488,164.008442627206,58.1136175427373
"53",53,51.6934057995557,"Baumschatten",35,"Kaninchen","weißgrün",36.6178048552047,184.580350433245,61.0201312788445
"54",54,51.906521860944,"feuchter Keller",31,"Kaninchen","weißgrün",105.905713462301,172.449923519301,56.4286583977649
"55",55,52.9136858749319,"feuchter Keller",29,"Kaninchen","weißgrün",143.00609759034,165.824322022831,57.4695472926659
"56",56,52.1975330989516,"feuchter Keller",25,"Kaninchen","weißgrün",193.78596901159,154.270724499206,54.9756310203024
"57",57,52.9666152183551,"feuchter Keller",29,"Kaninchen","weißgrün",142.165126566144,165.791024053359,52.921364855058
"58",58,54.245688032588,"feuchter Keller",27,"Kaninchen","weißgrün",171.499000277819,158.973578499411,58.7692856528471
"59",59,50.3509733059604,"feuchter Keller",26,"Kaninchen","weißgrün",179.277142478695,158.386256749052,54.4971004160574
"60",60,52.7433774650001,"feuchter Keller",30,"Kaninchen","weißgrün",119.93511782793,168.931178283609,50.5762834856886
"61",61,53.5038036369734,"feuchter Keller",29,"Kaninchen","weißgrün",133.884631638333,165.450700072922,56.4444854469675
"62",62,50.6285209197234,"feuchter Keller",26,"Kaninchen","weißgrün",176.741979145927,158.221852472863,57.7852511559791
"63",63,52.5362710267129,"feuchter Keller",31,"Kaninchen","weißgrün",113.251460782078,172.060536418966,54.7139692428608
"64",64,48.3857119428918,"feuchter Keller",27,"Kaninchen","weißgrün",167.921069328714,162.517314068923,53.4161129096429
"65",65,53.2305356479313,"feuchter Keller",24,"Kaninchen","weißgrün",207.715524035932,150.624363941666,55.8933298872081
"66",66,50.1963117616905,"feuchter Keller",22,"Kaninchen","weißgrün",228.725313764696,146.477368582103,56.4461991570541
"67",67,50.1379020173174,"feuchter Keller",27,"Kaninchen","weißgrün",169.018979467808,161.511684692621,56.7131926405373
"68",68,54.0133415080062,"feuchter Keller",27,"Kaninchen","weißgrün",166.032424600257,159.123893392367,66.4290268321621
"69",69,51.5315029436376,"feuchter Keller",24,"Ratte","weißgrün",200.218703436092,151.678979518474,52.9950109958961
"70",70,54.1245215612759,"feuchter Keller",28,"Ratte","weißgrün",146.351698421047,162.052067300833,56.725880200949
"71",71,53.865506815152,"feuchter Keller",30,"Ratte","weißgrün",120.778101297403,168.219112441101,61.4241398448481
"72",72,51.4042024328566,"feuchter Keller",26,"Ratte","weißgrün",174.569883118526,157.756253193236,52.6290619842033
"73",73,53.6329392951272,"feuchter Keller",33,"Ratte","weißgrün",78.0629675193429,177.368243652935,54.3546709214175
"74",74,49.6730078747673,"feuchter Keller",22,"Ratte","weißgrün",221.716090863555,146.782988464386,55.9511868870203
"75",75,49.8501885413148,"feuchter Keller",24,"Ratte","weißgrün",199.34054603008,152.679971377282,59.8484198744953
"76",76,40.8259548290043,"feuchter Keller",22,"Ratte","weißgrün",229.75915855805,151.328093139036,43.2431538409776
"77",77,37.0257839811181,"feuchter Keller",20,"Ratte","weißgrün",249.310932991334,146.919939261261,44.804244570779
"78",78,37.679490463585,"feuchter Keller",18,"Ratte","weißgrün",270.134741421686,140.661535914526,41.6117735817356
"79",79,37.691521909381,"Eisfach",16,"Ratte","weißgrün",281.399740177085,134.656719936208,45.4920488744971
"80",80,39.3163407849123,"Eisfach",23,"Ratte","weißgrün",216.362020161408,154.986386334145,47.4143968540834
"81",81,39.2891603385193,"Eisfach",21,"Ratte","weißgrün",235.985307447144,148.997925555062,47.6690482657132
"82",82,36.9590585581865,"Eisfach",23,"Ratte","weißgrün",217.523029103744,155.945954590795,46.5979118328328
"83",83,40.520468082091,"Eisfach",22,"Ratte","weißgrün",223.397121173238,151.464064731607,43.1829642990196
"84",84,40.8141426297337,"Eisfach",23,"Ratte","weißgrün",221.991349271896,154.333376744404,46.4938843656835
"85",85,40.3349344267868,"Eisfach",21,"Ratte","weißgrün",235.193043744853,148.545962166321,46.5685998525207
"86",86,37.0426107244615,"Eisfach",20,"Maus","weißgrün",256.890721829016,146.913368199906,41.5882327955539
"87",87,39.3545885568408,"Eisfach",24,"Maus","weißgrün",208.224669264934,157.970129808292,45.8176058369892
"88",88,40.5912227258232,"Eisfach",24,"Maus","weißgrün",197.580308131828,157.43269653193,41.2740216603488
"89",89,36.5200478810069,"Eisfach",17,"Maus","weißgrün",278.224139966425,138.115453671133,45.6062163548888
"90",90,39.6387324690872,"Eisfach",20,"Maus","weißgrün",242.853692660839,145.84867251923,44.4987979711685
"91",91,37.114036679846,"Eisfach",19,"Kaninchen","weißgrün",258.316518188965,143.885428162127,40.9424934630014
"92",92,38.5231354095988,"Eisfach",20,"Kaninchen","helles giftgrün",242.899092428183,146.318577629187,45.6397130496398
"93",93,40.8220363279594,"Eisfach",19,"Kaninchen","helles giftgrün",257.854727880423,142.329846119404,45.9650994221696
"94",94,43.2842831370719,"Eisfach",20,"Kaninchen","helles giftgrün",248.53185055853,144.18293796744,42.7319828315796
"95",95,36.2052811066365,"Eisfach",19,"Kaninchen","helles giftgrün",262.99385145578,144.235203532516,44.0268321819397
"96",96,36.7739787407744,"Eisfach",17,"Kaninchen","helles giftgrün",273.196378429725,138.017765149026,43.0227371591833
"97",97,38.7974974512871,"Eisfach",21,"Kaninchen","helles blaugrün",233.781516549881,149.204743515843,46.7874318356373
"98",98,39.999376531919,"Eisfach",22,"Kaninchen","helles blaugrün",224.310786293714,151.6927712057,47.3890369086747
"99",99,39.1889976134365,"Eisfach",21,"Kaninchen","helles blaugrün",240.342017429442,149.040353101623,48.0260859637021
"100",100,35.4023324502506,"Eisfach",24,"Kaninchen","helles blaugrün",203.613830553899,159.533946282406,41.8578215032354
