"id","wachstum_in_10d","wachstums_bedingungen","anzahl_tentakel","opfer","farbe","gewicht_g","opfergroesse_cm","wachstum_in_30d"
"25",25,27.3228618979718,"Baumschatten",18,"Kaninchen","helles blaugrün",257.144069507172,134.920330846661,63.0298108845291
"26",26,23.5325007536329,"Baumschatten",15,"Kaninchen","helles blaugrün",287.879521842986,127.13861060732,53.5486627249218
"27",27,26.7771365184509,"Baumschatten",19,"Kaninchen","helles blaugrün",244.161115076916,138.109015390149,57.0833677209456
"28",28,23.0584831995346,"Baumschatten",17,"Kaninchen","helles blaugrün",271.529680050447,133.275806635998,62.8951137089876
"29",29,24.509841203763,"Baumschatten",12,"Kaninchen","helles blaugrün",302.55473197905,117.845098103473,47.0271855328713
"30",30,26.2236701654869,"Baumschatten",20,"Kaninchen","helles blaugrün",245.870446979987,141.295813632817,57.9659150831595
"31",31,22.0583343390433,"Baumschatten",12,"Kaninchen","helles blaugrün",296.95670283729,118.554224206745,57.1498250531246
"32",32,24.5244585831991,"Baumschatten",17,"Kaninchen","helles blaugrün",266.732246113623,132.840599498999,44.0568288407638
"33",33,24.7122971862155,"Baumschatten",16,"Kaninchen","helles blaugrün",278.162044084176,129.782505589524,58.4432779671615
"34",34,22.9910309547531,"Baumschatten",16,"Ratte","helles blaugrün",277.795677099677,130.295055574567,53.099664237523
"35",35,22.4017858063769,"Baumschatten",19,"Ratte","helles blaugrün",249.790545935248,139.460307093522,56.5826768553656
"36",36,22.0238659724015,"Baumschatten",17,"Ratte","helles blaugrün",268.035473885578,133.563551915567,26.5115764263262
"37",37,25.1058097877663,"Baumschatten",18,"Ratte","helles blaugrün",256.09478212739,135.65908594902,31.4171324434616
"38",38,22.4545752544799,"Baumschatten",14,"Ratte","helles blaugrün",293.346220663665,124.445714891326,22.4236528032222
"39",39,25.0226172009119,"Baumschatten",24,"Ratte","helles blaugrün",199.141266253129,153.685371745179,32.3512095295259
"40",40,22.2071746100971,"Baumschatten",12,"Ratte","helles blaugrün",294.941068586799,118.513740945381,27.1061554114079
"41",41,26.3264849997898,"Baumschatten",19,"Ratte","helles blaugrün",249.556183026144,138.261460506656,26.9400170098372
"42",42,25.2248241003024,"Baumschatten",18,"Ratte","helles blaugrün",256.924070114461,135.621301314334,26.0057811701279
"43",43,22.848718513162,"Baumschatten",14,"Ratte","helles blaugrün",298.747602958627,124.335443578087,24.8151496608982
"44",44,23.0708072419663,"Baumschatten",14,"Ratte","helles blaugrün",289.66281617691,124.272282333548,30.7000487962161
"45",45,22.3217223159936,"Baumschatten",15,"Ratte","helles blaugrün",282.754392863185,127.482358685317,27.4759436687043
"46",46,26.9209409232045,"Baumschatten",19,"Maus","helles blaugrün",250.045297320243,138.059728503962,35.8260658781997
"47",47,21.6128931530035,"Baumschatten",15,"Maus","helles blaugrün",277.662666551682,127.673394960857,27.145530203902
"48",48,19.0968206985963,"Baumschatten",12,"Maus","weißgrün",302.155875475269,119.290645035958,21.5957578425545
"49",49,21.5279318019923,"Baumschatten",14,"Maus","weißgrün",289.053034764841,124.695787050585,27.054163919477
"50",50,24.8150031684875,"Baumschatten",16,"Maus","weißgrün",272.346011738757,129.750517323219,26.1109309936836
"51",51,42.9374253988387,"Baumschatten",29,"Kaninchen","weißgrün",128.709164187607,160.629076774824,49.0563200716288
"52",52,43.9859264788569,"Baumschatten",28,"Kaninchen","weißgrün",154.61259427488,157.008442627206,51.1136175427373
"53",53,44.6934057995557,"Baumschatten",35,"Kaninchen","weißgrün",29.6178048552047,177.580350433245,54.0201312788445
"54",54,44.906521860944,"feuchter Keller",31,"Kaninchen","weißgrün",98.9057134623011,165.449923519301,49.4286583977649
"55",55,45.9136858749319,"feuchter Keller",29,"Kaninchen","weißgrün",136.00609759034,158.824322022831,50.4695472926659
"56",56,45.1975330989516,"feuchter Keller",25,"Kaninchen","weißgrün",186.78596901159,147.270724499206,47.9756310203024
"57",57,45.9666152183551,"feuchter Keller",29,"Kaninchen","weißgrün",135.165126566144,158.791024053359,45.921364855058
"58",58,47.245688032588,"feuchter Keller",27,"Kaninchen","weißgrün",164.499000277819,151.973578499411,51.7692856528471
"59",59,43.3509733059604,"feuchter Keller",26,"Kaninchen","weißgrün",172.277142478695,151.386256749052,47.4971004160574
"60",60,45.7433774650001,"feuchter Keller",30,"Kaninchen","weißgrün",112.93511782793,161.931178283609,43.5762834856886
"61",61,46.5038036369734,"feuchter Keller",29,"Kaninchen","weißgrün",126.884631638333,158.450700072922,49.4444854469675
"62",62,43.6285209197234,"feuchter Keller",26,"Kaninchen","weißgrün",169.741979145927,151.221852472863,50.7852511559791
"63",63,45.5362710267129,"feuchter Keller",31,"Kaninchen","weißgrün",106.251460782078,165.060536418966,47.7139692428608
"64",64,41.3857119428918,"feuchter Keller",27,"Kaninchen","weißgrün",160.921069328714,155.517314068923,46.4161129096429
"65",65,46.2305356479313,"feuchter Keller",24,"Kaninchen","weißgrün",200.715524035932,143.624363941666,48.8933298872081
"66",66,43.1963117616905,"feuchter Keller",22,"Kaninchen","weißgrün",221.725313764696,139.477368582103,49.4461991570541
"67",67,43.1379020173174,"feuchter Keller",27,"Kaninchen","weißgrün",162.018979467808,154.511684692621,49.7131926405373
"68",68,47.0133415080062,"feuchter Keller",27,"Kaninchen","weißgrün",159.032424600257,152.123893392367,59.4290268321621
"69",69,44.5315029436376,"feuchter Keller",24,"Ratte","weißgrün",193.218703436092,144.678979518474,45.9950109958961
"70",70,47.1245215612759,"feuchter Keller",28,"Ratte","weißgrün",139.351698421047,155.052067300833,49.725880200949
"71",71,46.865506815152,"feuchter Keller",30,"Ratte","weißgrün",113.778101297403,161.219112441101,54.4241398448481
"72",72,44.4042024328566,"feuchter Keller",26,"Ratte","weißgrün",167.569883118526,150.756253193236,45.6290619842033
"73",73,46.6329392951272,"feuchter Keller",33,"Ratte","weißgrün",71.0629675193429,170.368243652935,47.3546709214175
"74",74,42.6730078747673,"feuchter Keller",22,"Ratte","weißgrün",214.716090863555,139.782988464386,48.9511868870203
"75",75,42.8501885413148,"feuchter Keller",24,"Ratte","weißgrün",192.34054603008,145.679971377282,52.8484198744953
"76",76,33.8259548290043,"feuchter Keller",22,"Ratte","weißgrün",222.75915855805,144.328093139036,36.2431538409776
"77",77,30.0257839811181,"feuchter Keller",20,"Ratte","weißgrün",242.310932991334,139.919939261261,37.804244570779
"78",78,30.679490463585,"feuchter Keller",18,"Ratte","weißgrün",263.134741421686,133.661535914526,34.6117735817356
"79",79,30.691521909381,"Eisfach",16,"Ratte","weißgrün",274.399740177085,127.656719936208,38.4920488744971
"80",80,32.3163407849123,"Eisfach",23,"Ratte","weißgrün",209.362020161408,147.986386334145,40.4143968540834
"81",81,32.2891603385193,"Eisfach",21,"Ratte","weißgrün",228.985307447144,141.997925555062,40.6690482657132
"82",82,29.9590585581865,"Eisfach",23,"Ratte","weißgrün",210.523029103744,148.945954590795,39.5979118328328
"83",83,33.520468082091,"Eisfach",22,"Ratte","weißgrün",216.397121173238,144.464064731607,36.1829642990196
"84",84,33.8141426297337,"Eisfach",23,"Ratte","weißgrün",214.991349271896,147.333376744404,39.4938843656835
"85",85,33.3349344267868,"Eisfach",21,"Ratte","weißgrün",228.193043744853,141.545962166321,39.5685998525207
"86",86,30.0426107244615,"Eisfach",20,"Maus","weißgrün",249.890721829016,139.913368199906,34.5882327955539
"87",87,32.3545885568408,"Eisfach",24,"Maus","weißgrün",201.224669264934,150.970129808292,38.8176058369892
"88",88,33.5912227258232,"Eisfach",24,"Maus","weißgrün",190.580308131828,150.43269653193,34.2740216603488
"89",89,29.5200478810069,"Eisfach",17,"Maus","weißgrün",271.224139966425,131.115453671133,38.6062163548888
"90",90,32.6387324690872,"Eisfach",20,"Maus","weißgrün",235.853692660839,138.84867251923,37.4987979711685
"91",91,30.114036679846,"Eisfach",19,"Kaninchen","weißgrün",251.316518188965,136.885428162127,33.9424934630014
"92",92,31.5231354095988,"Eisfach",20,"Kaninchen","helles giftgrün",235.899092428183,139.318577629187,38.6397130496398
"93",93,33.8220363279594,"Eisfach",19,"Kaninchen","helles giftgrün",250.854727880423,135.329846119404,38.9650994221696
"94",94,36.2842831370719,"Eisfach",20,"Kaninchen","helles giftgrün",241.53185055853,137.18293796744,35.7319828315796
"95",95,29.2052811066365,"Eisfach",19,"Kaninchen","helles giftgrün",255.99385145578,137.235203532516,37.0268321819397
"96",96,29.7739787407744,"Eisfach",17,"Kaninchen","helles giftgrün",266.196378429725,131.017765149026,36.0227371591833
"97",97,31.7974974512871,"Eisfach",21,"Kaninchen","helles blaugrün",226.781516549881,142.204743515843,39.7874318356373
"98",98,32.999376531919,"Eisfach",22,"Kaninchen","helles blaugrün",217.310786293714,144.6927712057,40.3890369086747
"99",99,32.1889976134365,"Eisfach",21,"Kaninchen","helles blaugrün",233.342017429442,142.040353101623,41.0260859637021
"100",100,28.4023324502506,"Eisfach",24,"Kaninchen","helles blaugrün",196.613830553899,152.533946282406,34.8578215032354
