"id","wachstum_in_10d","wachstums_bedingungen","anzahl_tentakel","opfer","farbe","gewicht_g","opfergroesse_cm","wachstum_in_30d"
"45",45,26.3217223159936,"Baumschatten",15,"Ratte","helles blaugrün",286.754392863185,131.482358685317,31.4759436687043
"46",46,30.9209409232045,"Baumschatten",19,"Maus","helles blaugrün",254.045297320243,142.059728503962,39.8260658781997
"47",47,25.6128931530035,"Baumschatten",15,"Maus","helles blaugrün",281.662666551682,131.673394960857,31.145530203902
"48",48,23.0968206985963,"Baumschatten",12,"Maus","weißgrün",306.155875475269,123.290645035958,25.5957578425545
"49",49,25.5279318019923,"Baumschatten",14,"Maus","weißgrün",293.053034764841,128.695787050585,31.054163919477
"50",50,28.8150031684875,"Baumschatten",16,"Maus","weißgrün",276.346011738757,133.750517323219,30.1109309936836
"51",51,46.9374253988387,"Baumschatten",29,"Kaninchen","weißgrün",132.709164187607,164.629076774824,53.0563200716288
"52",52,47.9859264788569,"Baumschatten",28,"Kaninchen","weißgrün",158.61259427488,161.008442627206,55.1136175427373
"53",53,48.6934057995557,"Baumschatten",35,"Kaninchen","weißgrün",33.6178048552047,181.580350433245,58.0201312788445
"54",54,48.906521860944,"feuchter Keller",31,"Kaninchen","weißgrün",102.905713462301,169.449923519301,53.4286583977649
"55",55,49.9136858749319,"feuchter Keller",29,"Kaninchen","weißgrün",140.00609759034,162.824322022831,54.4695472926659
"56",56,49.1975330989516,"feuchter Keller",25,"Kaninchen","weißgrün",190.78596901159,151.270724499206,51.9756310203024
"57",57,49.9666152183551,"feuchter Keller",29,"Kaninchen","weißgrün",139.165126566144,162.791024053359,49.921364855058
"58",58,51.245688032588,"feuchter Keller",27,"Kaninchen","weißgrün",168.499000277819,155.973578499411,55.7692856528471
"59",59,47.3509733059604,"feuchter Keller",26,"Kaninchen","weißgrün",176.277142478695,155.386256749052,51.4971004160574
"60",60,49.7433774650001,"feuchter Keller",30,"Kaninchen","weißgrün",116.93511782793,165.931178283609,47.5762834856886
"61",61,50.5038036369734,"feuchter Keller",29,"Kaninchen","weißgrün",130.884631638333,162.450700072922,53.4444854469675
"62",62,47.6285209197234,"feuchter Keller",26,"Kaninchen","weißgrün",173.741979145927,155.221852472863,54.7852511559791
"63",63,49.5362710267129,"feuchter Keller",31,"Kaninchen","weißgrün",110.251460782078,169.060536418966,51.7139692428608
"64",64,45.3857119428918,"feuchter Keller",27,"Kaninchen","weißgrün",164.921069328714,159.517314068923,50.4161129096429
"65",65,50.2305356479313,"feuchter Keller",24,"Kaninchen","weißgrün",204.715524035932,147.624363941666,52.8933298872081
"66",66,47.1963117616905,"feuchter Keller",22,"Kaninchen","weißgrün",225.725313764696,143.477368582103,53.4461991570541
"67",67,47.1379020173174,"feuchter Keller",27,"Kaninchen","weißgrün",166.018979467808,158.511684692621,53.7131926405373
"68",68,51.0133415080062,"feuchter Keller",27,"Kaninchen","weißgrün",163.032424600257,156.123893392367,63.4290268321621
"69",69,48.5315029436376,"feuchter Keller",24,"Ratte","weißgrün",197.218703436092,148.678979518474,49.9950109958961
"70",70,51.1245215612759,"feuchter Keller",28,"Ratte","weißgrün",143.351698421047,159.052067300833,53.725880200949
"71",71,50.865506815152,"feuchter Keller",30,"Ratte","weißgrün",117.778101297403,165.219112441101,58.4241398448481
"72",72,48.4042024328566,"feuchter Keller",26,"Ratte","weißgrün",171.569883118526,154.756253193236,49.6290619842033
"73",73,50.6329392951272,"feuchter Keller",33,"Ratte","weißgrün",75.0629675193429,174.368243652935,51.3546709214175
"74",74,46.6730078747673,"feuchter Keller",22,"Ratte","weißgrün",218.716090863555,143.782988464386,52.9511868870203
"75",75,46.8501885413148,"feuchter Keller",24,"Ratte","weißgrün",196.34054603008,149.679971377282,56.8484198744953
"76",76,37.8259548290043,"feuchter Keller",22,"Ratte","weißgrün",226.75915855805,148.328093139036,40.2431538409776
"77",77,34.0257839811181,"feuchter Keller",20,"Ratte","weißgrün",246.310932991334,143.919939261261,41.804244570779
"78",78,34.679490463585,"feuchter Keller",18,"Ratte","weißgrün",267.134741421686,137.661535914526,38.6117735817356
"79",79,34.691521909381,"Eisfach",16,"Ratte","weißgrün",278.399740177085,131.656719936208,42.4920488744971
"80",80,36.3163407849123,"Eisfach",23,"Ratte","weißgrün",213.362020161408,151.986386334145,44.4143968540834
"81",81,36.2891603385193,"Eisfach",21,"Ratte","weißgrün",232.985307447144,145.997925555062,44.6690482657132
"82",82,33.9590585581865,"Eisfach",23,"Ratte","weißgrün",214.523029103744,152.945954590795,43.5979118328328
"83",83,37.520468082091,"Eisfach",22,"Ratte","weißgrün",220.397121173238,148.464064731607,40.1829642990196
"84",84,37.8141426297337,"Eisfach",23,"Ratte","weißgrün",218.991349271896,151.333376744404,43.4938843656835
"85",85,37.3349344267868,"Eisfach",21,"Ratte","weißgrün",232.193043744853,145.545962166321,43.5685998525207
"86",86,34.0426107244615,"Eisfach",20,"Maus","weißgrün",253.890721829016,143.913368199906,38.5882327955539
"87",87,36.3545885568408,"Eisfach",24,"Maus","weißgrün",205.224669264934,154.970129808292,42.8176058369892
"88",88,37.5912227258232,"Eisfach",24,"Maus","weißgrün",194.580308131828,154.43269653193,38.2740216603488
"89",89,33.5200478810069,"Eisfach",17,"Maus","weißgrün",275.224139966425,135.115453671133,42.6062163548888
"90",90,36.6387324690872,"Eisfach",20,"Maus","weißgrün",239.853692660839,142.84867251923,41.4987979711685
"91",91,34.114036679846,"Eisfach",19,"Kaninchen","weißgrün",255.316518188965,140.885428162127,37.9424934630014
"92",92,35.5231354095988,"Eisfach",20,"Kaninchen","helles giftgrün",239.899092428183,143.318577629187,42.6397130496398
"93",93,37.8220363279594,"Eisfach",19,"Kaninchen","helles giftgrün",254.854727880423,139.329846119404,42.9650994221696
"94",94,40.2842831370719,"Eisfach",20,"Kaninchen","helles giftgrün",245.53185055853,141.18293796744,39.7319828315796
"95",95,33.2052811066365,"Eisfach",19,"Kaninchen","helles giftgrün",259.99385145578,141.235203532516,41.0268321819397
"96",96,33.7739787407744,"Eisfach",17,"Kaninchen","helles giftgrün",270.196378429725,135.017765149026,40.0227371591833
"97",97,35.7974974512871,"Eisfach",21,"Kaninchen","helles blaugrün",230.781516549881,146.204743515843,43.7874318356373
"98",98,36.999376531919,"Eisfach",22,"Kaninchen","helles blaugrün",221.310786293714,148.6927712057,44.3890369086747
"99",99,36.1889976134365,"Eisfach",21,"Kaninchen","helles blaugrün",237.342017429442,146.040353101623,45.0260859637021
"100",100,32.4023324502506,"Eisfach",24,"Kaninchen","helles blaugrün",200.613830553899,156.533946282406,38.8578215032354
