"id","wachstum_in_10d","wachstums_bedingungen","anzahl_tentakel","opfer","farbe","gewicht_g","opfergroesse_cm","wachstum_in_30d"
"25",25,32.3228618979718,"Baumschatten",18,"Kaninchen","helles blaugrün",262.144069507172,139.920330846661,68.0298108845291
"26",26,28.5325007536329,"Baumschatten",15,"Kaninchen","helles blaugrün",292.879521842986,132.13861060732,58.5486627249218
"27",27,31.7771365184509,"Baumschatten",19,"Kaninchen","helles blaugrün",249.161115076916,143.109015390149,62.0833677209456
"28",28,28.0584831995346,"Baumschatten",17,"Kaninchen","helles blaugrün",276.529680050447,138.275806635998,67.8951137089876
"29",29,29.509841203763,"Baumschatten",12,"Kaninchen","helles blaugrün",307.55473197905,122.845098103473,52.0271855328713
"30",30,31.2236701654869,"Baumschatten",20,"Kaninchen","helles blaugrün",250.870446979987,146.295813632817,62.9659150831595
"31",31,27.0583343390433,"Baumschatten",12,"Kaninchen","helles blaugrün",301.95670283729,123.554224206745,62.1498250531246
"32",32,29.5244585831991,"Baumschatten",17,"Kaninchen","helles blaugrün",271.732246113623,137.840599498999,49.0568288407638
"33",33,29.7122971862155,"Baumschatten",16,"Kaninchen","helles blaugrün",283.162044084176,134.782505589524,63.4432779671615
"34",34,27.9910309547531,"Baumschatten",16,"Ratte","helles blaugrün",282.795677099677,135.295055574567,58.099664237523
"35",35,27.4017858063769,"Baumschatten",19,"Ratte","helles blaugrün",254.790545935248,144.460307093522,61.5826768553656
"36",36,27.0238659724015,"Baumschatten",17,"Ratte","helles blaugrün",273.035473885578,138.563551915567,31.5115764263262
"37",37,30.1058097877663,"Baumschatten",18,"Ratte","helles blaugrün",261.09478212739,140.65908594902,36.4171324434616
"38",38,27.4545752544799,"Baumschatten",14,"Ratte","helles blaugrün",298.346220663665,129.445714891326,27.4236528032222
"39",39,30.0226172009119,"Baumschatten",24,"Ratte","helles blaugrün",204.141266253129,158.685371745179,37.3512095295259
"40",40,27.2071746100971,"Baumschatten",12,"Ratte","helles blaugrün",299.941068586799,123.513740945381,32.1061554114079
"41",41,31.3264849997898,"Baumschatten",19,"Ratte","helles blaugrün",254.556183026144,143.261460506656,31.9400170098372
"42",42,30.2248241003024,"Baumschatten",18,"Ratte","helles blaugrün",261.924070114461,140.621301314334,31.0057811701279
"43",43,27.848718513162,"Baumschatten",14,"Ratte","helles blaugrün",303.747602958627,129.335443578087,29.8151496608982
"44",44,28.0708072419663,"Baumschatten",14,"Ratte","helles blaugrün",294.66281617691,129.272282333548,35.7000487962161
"45",45,27.3217223159936,"Baumschatten",15,"Ratte","helles blaugrün",287.754392863185,132.482358685317,32.4759436687043
"46",46,31.9209409232045,"Baumschatten",19,"Maus","helles blaugrün",255.045297320243,143.059728503962,40.8260658781997
"47",47,26.6128931530035,"Baumschatten",15,"Maus","helles blaugrün",282.662666551682,132.673394960857,32.145530203902
"48",48,24.0968206985963,"Baumschatten",12,"Maus","weißgrün",307.155875475269,124.290645035958,26.5957578425545
"49",49,26.5279318019923,"Baumschatten",14,"Maus","weißgrün",294.053034764841,129.695787050585,32.054163919477
"50",50,29.8150031684875,"Baumschatten",16,"Maus","weißgrün",277.346011738757,134.750517323219,31.1109309936836
"51",51,47.9374253988387,"Baumschatten",29,"Kaninchen","weißgrün",133.709164187607,165.629076774824,54.0563200716288
"52",52,48.9859264788569,"Baumschatten",28,"Kaninchen","weißgrün",159.61259427488,162.008442627206,56.1136175427373
"53",53,49.6934057995557,"Baumschatten",35,"Kaninchen","weißgrün",34.6178048552047,182.580350433245,59.0201312788445
"54",54,49.906521860944,"feuchter Keller",31,"Kaninchen","weißgrün",103.905713462301,170.449923519301,54.4286583977649
"55",55,50.9136858749319,"feuchter Keller",29,"Kaninchen","weißgrün",141.00609759034,163.824322022831,55.4695472926659
"56",56,50.1975330989516,"feuchter Keller",25,"Kaninchen","weißgrün",191.78596901159,152.270724499206,52.9756310203024
"57",57,50.9666152183551,"feuchter Keller",29,"Kaninchen","weißgrün",140.165126566144,163.791024053359,50.921364855058
"58",58,52.245688032588,"feuchter Keller",27,"Kaninchen","weißgrün",169.499000277819,156.973578499411,56.7692856528471
"59",59,48.3509733059604,"feuchter Keller",26,"Kaninchen","weißgrün",177.277142478695,156.386256749052,52.4971004160574
"60",60,50.7433774650001,"feuchter Keller",30,"Kaninchen","weißgrün",117.93511782793,166.931178283609,48.5762834856886
"61",61,51.5038036369734,"feuchter Keller",29,"Kaninchen","weißgrün",131.884631638333,163.450700072922,54.4444854469675
"62",62,48.6285209197234,"feuchter Keller",26,"Kaninchen","weißgrün",174.741979145927,156.221852472863,55.7852511559791
"63",63,50.5362710267129,"feuchter Keller",31,"Kaninchen","weißgrün",111.251460782078,170.060536418966,52.7139692428608
"64",64,46.3857119428918,"feuchter Keller",27,"Kaninchen","weißgrün",165.921069328714,160.517314068923,51.4161129096429
"65",65,51.2305356479313,"feuchter Keller",24,"Kaninchen","weißgrün",205.715524035932,148.624363941666,53.8933298872081
"66",66,48.1963117616905,"feuchter Keller",22,"Kaninchen","weißgrün",226.725313764696,144.477368582103,54.4461991570541
"67",67,48.1379020173174,"feuchter Keller",27,"Kaninchen","weißgrün",167.018979467808,159.511684692621,54.7131926405373
"68",68,52.0133415080062,"feuchter Keller",27,"Kaninchen","weißgrün",164.032424600257,157.123893392367,64.4290268321621
"69",69,49.5315029436376,"feuchter Keller",24,"Ratte","weißgrün",198.218703436092,149.678979518474,50.9950109958961
"70",70,52.1245215612759,"feuchter Keller",28,"Ratte","weißgrün",144.351698421047,160.052067300833,54.725880200949
"71",71,51.865506815152,"feuchter Keller",30,"Ratte","weißgrün",118.778101297403,166.219112441101,59.4241398448481
"72",72,49.4042024328566,"feuchter Keller",26,"Ratte","weißgrün",172.569883118526,155.756253193236,50.6290619842033
"73",73,51.6329392951272,"feuchter Keller",33,"Ratte","weißgrün",76.0629675193429,175.368243652935,52.3546709214175
"74",74,47.6730078747673,"feuchter Keller",22,"Ratte","weißgrün",219.716090863555,144.782988464386,53.9511868870203
"75",75,47.8501885413148,"feuchter Keller",24,"Ratte","weißgrün",197.34054603008,150.679971377282,57.8484198744953
"76",76,38.8259548290043,"feuchter Keller",22,"Ratte","weißgrün",227.75915855805,149.328093139036,41.2431538409776
"77",77,35.0257839811181,"feuchter Keller",20,"Ratte","weißgrün",247.310932991334,144.919939261261,42.804244570779
"78",78,35.679490463585,"feuchter Keller",18,"Ratte","weißgrün",268.134741421686,138.661535914526,39.6117735817356
"79",79,35.691521909381,"Eisfach",16,"Ratte","weißgrün",279.399740177085,132.656719936208,43.4920488744971
"80",80,37.3163407849123,"Eisfach",23,"Ratte","weißgrün",214.362020161408,152.986386334145,45.4143968540834
"81",81,37.2891603385193,"Eisfach",21,"Ratte","weißgrün",233.985307447144,146.997925555062,45.6690482657132
"82",82,34.9590585581865,"Eisfach",23,"Ratte","weißgrün",215.523029103744,153.945954590795,44.5979118328328
"83",83,38.520468082091,"Eisfach",22,"Ratte","weißgrün",221.397121173238,149.464064731607,41.1829642990196
"84",84,38.8141426297337,"Eisfach",23,"Ratte","weißgrün",219.991349271896,152.333376744404,44.4938843656835
"85",85,38.3349344267868,"Eisfach",21,"Ratte","weißgrün",233.193043744853,146.545962166321,44.5685998525207
"86",86,35.0426107244615,"Eisfach",20,"Maus","weißgrün",254.890721829016,144.913368199906,39.5882327955539
"87",87,37.3545885568408,"Eisfach",24,"Maus","weißgrün",206.224669264934,155.970129808292,43.8176058369892
"88",88,38.5912227258232,"Eisfach",24,"Maus","weißgrün",195.580308131828,155.43269653193,39.2740216603488
"89",89,34.5200478810069,"Eisfach",17,"Maus","weißgrün",276.224139966425,136.115453671133,43.6062163548888
"90",90,37.6387324690872,"Eisfach",20,"Maus","weißgrün",240.853692660839,143.84867251923,42.4987979711685
"91",91,35.114036679846,"Eisfach",19,"Kaninchen","weißgrün",256.316518188965,141.885428162127,38.9424934630014
"92",92,36.5231354095988,"Eisfach",20,"Kaninchen","helles giftgrün",240.899092428183,144.318577629187,43.6397130496398
"93",93,38.8220363279594,"Eisfach",19,"Kaninchen","helles giftgrün",255.854727880423,140.329846119404,43.9650994221696
"94",94,41.2842831370719,"Eisfach",20,"Kaninchen","helles giftgrün",246.53185055853,142.18293796744,40.7319828315796
"95",95,34.2052811066365,"Eisfach",19,"Kaninchen","helles giftgrün",260.99385145578,142.235203532516,42.0268321819397
"96",96,34.7739787407744,"Eisfach",17,"Kaninchen","helles giftgrün",271.196378429725,136.017765149026,41.0227371591833
"97",97,36.7974974512871,"Eisfach",21,"Kaninchen","helles blaugrün",231.781516549881,147.204743515843,44.7874318356373
"98",98,37.999376531919,"Eisfach",22,"Kaninchen","helles blaugrün",222.310786293714,149.6927712057,45.3890369086747
"99",99,37.1889976134365,"Eisfach",21,"Kaninchen","helles blaugrün",238.342017429442,147.040353101623,46.0260859637021
"100",100,33.4023324502506,"Eisfach",24,"Kaninchen","helles blaugrün",201.613830553899,157.533946282406,39.8578215032354
