"id","wachstum_in_10d","wachstums_bedingungen","anzahl_tentakel","opfer","farbe","gewicht_g","opfergroesse_cm","wachstum_in_30d"
"42",42,26.2248241003024,"Baumschatten",18,"Ratte","helles blaugrün",257.924070114461,136.621301314334,27.0057811701279
"43",43,23.848718513162,"Baumschatten",14,"Ratte","helles blaugrün",299.747602958627,125.335443578087,25.8151496608982
"44",44,24.0708072419663,"Baumschatten",14,"Ratte","helles blaugrün",290.66281617691,125.272282333548,31.7000487962161
"45",45,23.3217223159936,"Baumschatten",15,"Ratte","helles blaugrün",283.754392863185,128.482358685317,28.4759436687043
"46",46,27.9209409232045,"Baumschatten",19,"Maus","helles blaugrün",251.045297320243,139.059728503962,36.8260658781997
"47",47,22.6128931530035,"Baumschatten",15,"Maus","helles blaugrün",278.662666551682,128.673394960857,28.145530203902
"48",48,20.0968206985963,"Baumschatten",12,"Maus","weißgrün",303.155875475269,120.290645035958,22.5957578425545
"49",49,22.5279318019923,"Baumschatten",14,"Maus","weißgrün",290.053034764841,125.695787050585,28.054163919477
"50",50,25.8150031684875,"Baumschatten",16,"Maus","weißgrün",273.346011738757,130.750517323219,27.1109309936836
"51",51,43.9374253988387,"Baumschatten",29,"Kaninchen","weißgrün",129.709164187607,161.629076774824,50.0563200716288
"52",52,44.9859264788569,"Baumschatten",28,"Kaninchen","weißgrün",155.61259427488,158.008442627206,52.1136175427373
"53",53,45.6934057995557,"Baumschatten",35,"Kaninchen","weißgrün",30.6178048552047,178.580350433245,55.0201312788445
"54",54,45.906521860944,"feuchter Keller",31,"Kaninchen","weißgrün",99.9057134623011,166.449923519301,50.4286583977649
"55",55,46.9136858749319,"feuchter Keller",29,"Kaninchen","weißgrün",137.00609759034,159.824322022831,51.4695472926659
"56",56,46.1975330989516,"feuchter Keller",25,"Kaninchen","weißgrün",187.78596901159,148.270724499206,48.9756310203024
"57",57,46.9666152183551,"feuchter Keller",29,"Kaninchen","weißgrün",136.165126566144,159.791024053359,46.921364855058
"58",58,48.245688032588,"feuchter Keller",27,"Kaninchen","weißgrün",165.499000277819,152.973578499411,52.7692856528471
"59",59,44.3509733059604,"feuchter Keller",26,"Kaninchen","weißgrün",173.277142478695,152.386256749052,48.4971004160574
"60",60,46.7433774650001,"feuchter Keller",30,"Kaninchen","weißgrün",113.93511782793,162.931178283609,44.5762834856886
"61",61,47.5038036369734,"feuchter Keller",29,"Kaninchen","weißgrün",127.884631638333,159.450700072922,50.4444854469675
"62",62,44.6285209197234,"feuchter Keller",26,"Kaninchen","weißgrün",170.741979145927,152.221852472863,51.7852511559791
"63",63,46.5362710267129,"feuchter Keller",31,"Kaninchen","weißgrün",107.251460782078,166.060536418966,48.7139692428608
"64",64,42.3857119428918,"feuchter Keller",27,"Kaninchen","weißgrün",161.921069328714,156.517314068923,47.4161129096429
"65",65,47.2305356479313,"feuchter Keller",24,"Kaninchen","weißgrün",201.715524035932,144.624363941666,49.8933298872081
"66",66,44.1963117616905,"feuchter Keller",22,"Kaninchen","weißgrün",222.725313764696,140.477368582103,50.4461991570541
"67",67,44.1379020173174,"feuchter Keller",27,"Kaninchen","weißgrün",163.018979467808,155.511684692621,50.7131926405373
"68",68,48.0133415080062,"feuchter Keller",27,"Kaninchen","weißgrün",160.032424600257,153.123893392367,60.4290268321621
"69",69,45.5315029436376,"feuchter Keller",24,"Ratte","weißgrün",194.218703436092,145.678979518474,46.9950109958961
"70",70,48.1245215612759,"feuchter Keller",28,"Ratte","weißgrün",140.351698421047,156.052067300833,50.725880200949
"71",71,47.865506815152,"feuchter Keller",30,"Ratte","weißgrün",114.778101297403,162.219112441101,55.4241398448481
"72",72,45.4042024328566,"feuchter Keller",26,"Ratte","weißgrün",168.569883118526,151.756253193236,46.6290619842033
"73",73,47.6329392951272,"feuchter Keller",33,"Ratte","weißgrün",72.0629675193429,171.368243652935,48.3546709214175
"74",74,43.6730078747673,"feuchter Keller",22,"Ratte","weißgrün",215.716090863555,140.782988464386,49.9511868870203
"75",75,43.8501885413148,"feuchter Keller",24,"Ratte","weißgrün",193.34054603008,146.679971377282,53.8484198744953
"76",76,34.8259548290043,"feuchter Keller",22,"Ratte","weißgrün",223.75915855805,145.328093139036,37.2431538409776
"77",77,31.0257839811181,"feuchter Keller",20,"Ratte","weißgrün",243.310932991334,140.919939261261,38.804244570779
"78",78,31.679490463585,"feuchter Keller",18,"Ratte","weißgrün",264.134741421686,134.661535914526,35.6117735817356
"79",79,31.691521909381,"Eisfach",16,"Ratte","weißgrün",275.399740177085,128.656719936208,39.4920488744971
"80",80,33.3163407849123,"Eisfach",23,"Ratte","weißgrün",210.362020161408,148.986386334145,41.4143968540834
"81",81,33.2891603385193,"Eisfach",21,"Ratte","weißgrün",229.985307447144,142.997925555062,41.6690482657132
"82",82,30.9590585581865,"Eisfach",23,"Ratte","weißgrün",211.523029103744,149.945954590795,40.5979118328328
"83",83,34.520468082091,"Eisfach",22,"Ratte","weißgrün",217.397121173238,145.464064731607,37.1829642990196
"84",84,34.8141426297337,"Eisfach",23,"Ratte","weißgrün",215.991349271896,148.333376744404,40.4938843656835
"85",85,34.3349344267868,"Eisfach",21,"Ratte","weißgrün",229.193043744853,142.545962166321,40.5685998525207
"86",86,31.0426107244615,"Eisfach",20,"Maus","weißgrün",250.890721829016,140.913368199906,35.5882327955539
"87",87,33.3545885568408,"Eisfach",24,"Maus","weißgrün",202.224669264934,151.970129808292,39.8176058369892
"88",88,34.5912227258232,"Eisfach",24,"Maus","weißgrün",191.580308131828,151.43269653193,35.2740216603488
"89",89,30.5200478810069,"Eisfach",17,"Maus","weißgrün",272.224139966425,132.115453671133,39.6062163548888
"90",90,33.6387324690872,"Eisfach",20,"Maus","weißgrün",236.853692660839,139.84867251923,38.4987979711685
"91",91,31.114036679846,"Eisfach",19,"Kaninchen","weißgrün",252.316518188965,137.885428162127,34.9424934630014
"92",92,32.5231354095988,"Eisfach",20,"Kaninchen","helles giftgrün",236.899092428183,140.318577629187,39.6397130496398
"93",93,34.8220363279594,"Eisfach",19,"Kaninchen","helles giftgrün",251.854727880423,136.329846119404,39.9650994221696
"94",94,37.2842831370719,"Eisfach",20,"Kaninchen","helles giftgrün",242.53185055853,138.18293796744,36.7319828315796
"95",95,30.2052811066365,"Eisfach",19,"Kaninchen","helles giftgrün",256.99385145578,138.235203532516,38.0268321819397
"96",96,30.7739787407744,"Eisfach",17,"Kaninchen","helles giftgrün",267.196378429725,132.017765149026,37.0227371591833
"97",97,32.7974974512871,"Eisfach",21,"Kaninchen","helles blaugrün",227.781516549881,143.204743515843,40.7874318356373
"98",98,33.999376531919,"Eisfach",22,"Kaninchen","helles blaugrün",218.310786293714,145.6927712057,41.3890369086747
"99",99,33.1889976134365,"Eisfach",21,"Kaninchen","helles blaugrün",234.342017429442,143.040353101623,42.0260859637021
"100",100,29.4023324502506,"Eisfach",24,"Kaninchen","helles blaugrün",197.613830553899,153.533946282406,35.8578215032354
