"id","wachstum_in_10d","wachstums_bedingungen","anzahl_tentakel","opfer","farbe","gewicht_g","opfergroesse_cm","wachstum_in_30d"
"25",25,30.3228618979718,"Baumschatten",18,"Kaninchen","helles blaugrün",260.144069507172,137.920330846661,66.0298108845291
"26",26,26.5325007536329,"Baumschatten",15,"Kaninchen","helles blaugrün",290.879521842986,130.13861060732,56.5486627249218
"27",27,29.7771365184509,"Baumschatten",19,"Kaninchen","helles blaugrün",247.161115076916,141.109015390149,60.0833677209456
"28",28,26.0584831995346,"Baumschatten",17,"Kaninchen","helles blaugrün",274.529680050447,136.275806635998,65.8951137089876
"29",29,27.509841203763,"Baumschatten",12,"Kaninchen","helles blaugrün",305.55473197905,120.845098103473,50.0271855328713
"30",30,29.2236701654869,"Baumschatten",20,"Kaninchen","helles blaugrün",248.870446979987,144.295813632817,60.9659150831595
"31",31,25.0583343390433,"Baumschatten",12,"Kaninchen","helles blaugrün",299.95670283729,121.554224206745,60.1498250531246
"32",32,27.5244585831991,"Baumschatten",17,"Kaninchen","helles blaugrün",269.732246113623,135.840599498999,47.0568288407638
"33",33,27.7122971862155,"Baumschatten",16,"Kaninchen","helles blaugrün",281.162044084176,132.782505589524,61.4432779671615
"34",34,25.9910309547531,"Baumschatten",16,"Ratte","helles blaugrün",280.795677099677,133.295055574567,56.099664237523
"35",35,25.4017858063769,"Baumschatten",19,"Ratte","helles blaugrün",252.790545935248,142.460307093522,59.5826768553656
"36",36,25.0238659724015,"Baumschatten",17,"Ratte","helles blaugrün",271.035473885578,136.563551915567,29.5115764263262
"37",37,28.1058097877663,"Baumschatten",18,"Ratte","helles blaugrün",259.09478212739,138.65908594902,34.4171324434616
"38",38,25.4545752544799,"Baumschatten",14,"Ratte","helles blaugrün",296.346220663665,127.445714891326,25.4236528032222
"39",39,28.0226172009119,"Baumschatten",24,"Ratte","helles blaugrün",202.141266253129,156.685371745179,35.3512095295259
"40",40,25.2071746100971,"Baumschatten",12,"Ratte","helles blaugrün",297.941068586799,121.513740945381,30.1061554114079
"41",41,29.3264849997898,"Baumschatten",19,"Ratte","helles blaugrün",252.556183026144,141.261460506656,29.9400170098372
"42",42,28.2248241003024,"Baumschatten",18,"Ratte","helles blaugrün",259.924070114461,138.621301314334,29.0057811701279
"43",43,25.848718513162,"Baumschatten",14,"Ratte","helles blaugrün",301.747602958627,127.335443578087,27.8151496608982
"44",44,26.0708072419663,"Baumschatten",14,"Ratte","helles blaugrün",292.66281617691,127.272282333548,33.7000487962161
"45",45,25.3217223159936,"Baumschatten",15,"Ratte","helles blaugrün",285.754392863185,130.482358685317,30.4759436687043
"46",46,29.9209409232045,"Baumschatten",19,"Maus","helles blaugrün",253.045297320243,141.059728503962,38.8260658781997
"47",47,24.6128931530035,"Baumschatten",15,"Maus","helles blaugrün",280.662666551682,130.673394960857,30.145530203902
"48",48,22.0968206985963,"Baumschatten",12,"Maus","weißgrün",305.155875475269,122.290645035958,24.5957578425545
"49",49,24.5279318019923,"Baumschatten",14,"Maus","weißgrün",292.053034764841,127.695787050585,30.054163919477
"50",50,27.8150031684875,"Baumschatten",16,"Maus","weißgrün",275.346011738757,132.750517323219,29.1109309936836
"51",51,45.9374253988387,"Baumschatten",29,"Kaninchen","weißgrün",131.709164187607,163.629076774824,52.0563200716288
"52",52,46.9859264788569,"Baumschatten",28,"Kaninchen","weißgrün",157.61259427488,160.008442627206,54.1136175427373
"53",53,47.6934057995557,"Baumschatten",35,"Kaninchen","weißgrün",32.6178048552047,180.580350433245,57.0201312788445
"54",54,47.906521860944,"feuchter Keller",31,"Kaninchen","weißgrün",101.905713462301,168.449923519301,52.4286583977649
"55",55,48.9136858749319,"feuchter Keller",29,"Kaninchen","weißgrün",139.00609759034,161.824322022831,53.4695472926659
"56",56,48.1975330989516,"feuchter Keller",25,"Kaninchen","weißgrün",189.78596901159,150.270724499206,50.9756310203024
"57",57,48.9666152183551,"feuchter Keller",29,"Kaninchen","weißgrün",138.165126566144,161.791024053359,48.921364855058
"58",58,50.245688032588,"feuchter Keller",27,"Kaninchen","weißgrün",167.499000277819,154.973578499411,54.7692856528471
"59",59,46.3509733059604,"feuchter Keller",26,"Kaninchen","weißgrün",175.277142478695,154.386256749052,50.4971004160574
"60",60,48.7433774650001,"feuchter Keller",30,"Kaninchen","weißgrün",115.93511782793,164.931178283609,46.5762834856886
"61",61,49.5038036369734,"feuchter Keller",29,"Kaninchen","weißgrün",129.884631638333,161.450700072922,52.4444854469675
"62",62,46.6285209197234,"feuchter Keller",26,"Kaninchen","weißgrün",172.741979145927,154.221852472863,53.7852511559791
"63",63,48.5362710267129,"feuchter Keller",31,"Kaninchen","weißgrün",109.251460782078,168.060536418966,50.7139692428608
"64",64,44.3857119428918,"feuchter Keller",27,"Kaninchen","weißgrün",163.921069328714,158.517314068923,49.4161129096429
"65",65,49.2305356479313,"feuchter Keller",24,"Kaninchen","weißgrün",203.715524035932,146.624363941666,51.8933298872081
"66",66,46.1963117616905,"feuchter Keller",22,"Kaninchen","weißgrün",224.725313764696,142.477368582103,52.4461991570541
"67",67,46.1379020173174,"feuchter Keller",27,"Kaninchen","weißgrün",165.018979467808,157.511684692621,52.7131926405373
"68",68,50.0133415080062,"feuchter Keller",27,"Kaninchen","weißgrün",162.032424600257,155.123893392367,62.4290268321621
"69",69,47.5315029436376,"feuchter Keller",24,"Ratte","weißgrün",196.218703436092,147.678979518474,48.9950109958961
"70",70,50.1245215612759,"feuchter Keller",28,"Ratte","weißgrün",142.351698421047,158.052067300833,52.725880200949
"71",71,49.865506815152,"feuchter Keller",30,"Ratte","weißgrün",116.778101297403,164.219112441101,57.4241398448481
"72",72,47.4042024328566,"feuchter Keller",26,"Ratte","weißgrün",170.569883118526,153.756253193236,48.6290619842033
"73",73,49.6329392951272,"feuchter Keller",33,"Ratte","weißgrün",74.0629675193429,173.368243652935,50.3546709214175
"74",74,45.6730078747673,"feuchter Keller",22,"Ratte","weißgrün",217.716090863555,142.782988464386,51.9511868870203
"75",75,45.8501885413148,"feuchter Keller",24,"Ratte","weißgrün",195.34054603008,148.679971377282,55.8484198744953
"76",76,36.8259548290043,"feuchter Keller",22,"Ratte","weißgrün",225.75915855805,147.328093139036,39.2431538409776
"77",77,33.0257839811181,"feuchter Keller",20,"Ratte","weißgrün",245.310932991334,142.919939261261,40.804244570779
"78",78,33.679490463585,"feuchter Keller",18,"Ratte","weißgrün",266.134741421686,136.661535914526,37.6117735817356
"79",79,33.691521909381,"Eisfach",16,"Ratte","weißgrün",277.399740177085,130.656719936208,41.4920488744971
"80",80,35.3163407849123,"Eisfach",23,"Ratte","weißgrün",212.362020161408,150.986386334145,43.4143968540834
"81",81,35.2891603385193,"Eisfach",21,"Ratte","weißgrün",231.985307447144,144.997925555062,43.6690482657132
"82",82,32.9590585581865,"Eisfach",23,"Ratte","weißgrün",213.523029103744,151.945954590795,42.5979118328328
"83",83,36.520468082091,"Eisfach",22,"Ratte","weißgrün",219.397121173238,147.464064731607,39.1829642990196
"84",84,36.8141426297337,"Eisfach",23,"Ratte","weißgrün",217.991349271896,150.333376744404,42.4938843656835
"85",85,36.3349344267868,"Eisfach",21,"Ratte","weißgrün",231.193043744853,144.545962166321,42.5685998525207
"86",86,33.0426107244615,"Eisfach",20,"Maus","weißgrün",252.890721829016,142.913368199906,37.5882327955539
"87",87,35.3545885568408,"Eisfach",24,"Maus","weißgrün",204.224669264934,153.970129808292,41.8176058369892
"88",88,36.5912227258232,"Eisfach",24,"Maus","weißgrün",193.580308131828,153.43269653193,37.2740216603488
"89",89,32.5200478810069,"Eisfach",17,"Maus","weißgrün",274.224139966425,134.115453671133,41.6062163548888
"90",90,35.6387324690872,"Eisfach",20,"Maus","weißgrün",238.853692660839,141.84867251923,40.4987979711685
"91",91,33.114036679846,"Eisfach",19,"Kaninchen","weißgrün",254.316518188965,139.885428162127,36.9424934630014
"92",92,34.5231354095988,"Eisfach",20,"Kaninchen","helles giftgrün",238.899092428183,142.318577629187,41.6397130496398
"93",93,36.8220363279594,"Eisfach",19,"Kaninchen","helles giftgrün",253.854727880423,138.329846119404,41.9650994221696
"94",94,39.2842831370719,"Eisfach",20,"Kaninchen","helles giftgrün",244.53185055853,140.18293796744,38.7319828315796
"95",95,32.2052811066365,"Eisfach",19,"Kaninchen","helles giftgrün",258.99385145578,140.235203532516,40.0268321819397
"96",96,32.7739787407744,"Eisfach",17,"Kaninchen","helles giftgrün",269.196378429725,134.017765149026,39.0227371591833
"97",97,34.7974974512871,"Eisfach",21,"Kaninchen","helles blaugrün",229.781516549881,145.204743515843,42.7874318356373
"98",98,35.999376531919,"Eisfach",22,"Kaninchen","helles blaugrün",220.310786293714,147.6927712057,43.3890369086747
"99",99,35.1889976134365,"Eisfach",21,"Kaninchen","helles blaugrün",236.342017429442,145.040353101623,44.0260859637021
"100",100,31.4023324502506,"Eisfach",24,"Kaninchen","helles blaugrün",199.613830553899,155.533946282406,37.8578215032354
