"id","wachstum_in_10d","wachstums_bedingungen","anzahl_tentakel","opfer","farbe","gewicht_g","opfergroesse_cm","wachstum_in_30d"
"45",45,28.3217223159936,"Baumschatten",15,"Ratte","helles blaugrün",288.754392863185,133.482358685317,33.4759436687043
"46",46,32.9209409232045,"Baumschatten",19,"Maus","helles blaugrün",256.045297320243,144.059728503962,41.8260658781997
"47",47,27.6128931530035,"Baumschatten",15,"Maus","helles blaugrün",283.662666551682,133.673394960857,33.145530203902
"48",48,25.0968206985963,"Baumschatten",12,"Maus","weißgrün",308.155875475269,125.290645035958,27.5957578425545
"49",49,27.5279318019923,"Baumschatten",14,"Maus","weißgrün",295.053034764841,130.695787050585,33.054163919477
"50",50,30.8150031684875,"Baumschatten",16,"Maus","weißgrün",278.346011738757,135.750517323219,32.1109309936836
"51",51,48.9374253988387,"Baumschatten",29,"Kaninchen","weißgrün",134.709164187607,166.629076774824,55.0563200716288
"52",52,49.9859264788569,"Baumschatten",28,"Kaninchen","weißgrün",160.61259427488,163.008442627206,57.1136175427373
"53",53,50.6934057995557,"Baumschatten",35,"Kaninchen","weißgrün",35.6178048552047,183.580350433245,60.0201312788445
"54",54,50.906521860944,"feuchter Keller",31,"Kaninchen","weißgrün",104.905713462301,171.449923519301,55.4286583977649
"55",55,51.9136858749319,"feuchter Keller",29,"Kaninchen","weißgrün",142.00609759034,164.824322022831,56.4695472926659
"56",56,51.1975330989516,"feuchter Keller",25,"Kaninchen","weißgrün",192.78596901159,153.270724499206,53.9756310203024
"57",57,51.9666152183551,"feuchter Keller",29,"Kaninchen","weißgrün",141.165126566144,164.791024053359,51.921364855058
"58",58,53.245688032588,"feuchter Keller",27,"Kaninchen","weißgrün",170.499000277819,157.973578499411,57.7692856528471
"59",59,49.3509733059604,"feuchter Keller",26,"Kaninchen","weißgrün",178.277142478695,157.386256749052,53.4971004160574
"60",60,51.7433774650001,"feuchter Keller",30,"Kaninchen","weißgrün",118.93511782793,167.931178283609,49.5762834856886
"61",61,52.5038036369734,"feuchter Keller",29,"Kaninchen","weißgrün",132.884631638333,164.450700072922,55.4444854469675
"62",62,49.6285209197234,"feuchter Keller",26,"Kaninchen","weißgrün",175.741979145927,157.221852472863,56.7852511559791
"63",63,51.5362710267129,"feuchter Keller",31,"Kaninchen","weißgrün",112.251460782078,171.060536418966,53.7139692428608
"64",64,47.3857119428918,"feuchter Keller",27,"Kaninchen","weißgrün",166.921069328714,161.517314068923,52.4161129096429
"65",65,52.2305356479313,"feuchter Keller",24,"Kaninchen","weißgrün",206.715524035932,149.624363941666,54.8933298872081
"66",66,49.1963117616905,"feuchter Keller",22,"Kaninchen","weißgrün",227.725313764696,145.477368582103,55.4461991570541
"67",67,49.1379020173174,"feuchter Keller",27,"Kaninchen","weißgrün",168.018979467808,160.511684692621,55.7131926405373
"68",68,53.0133415080062,"feuchter Keller",27,"Kaninchen","weißgrün",165.032424600257,158.123893392367,65.4290268321621
"69",69,50.5315029436376,"feuchter Keller",24,"Ratte","weißgrün",199.218703436092,150.678979518474,51.9950109958961
"70",70,53.1245215612759,"feuchter Keller",28,"Ratte","weißgrün",145.351698421047,161.052067300833,55.725880200949
"71",71,52.865506815152,"feuchter Keller",30,"Ratte","weißgrün",119.778101297403,167.219112441101,60.4241398448481
"72",72,50.4042024328566,"feuchter Keller",26,"Ratte","weißgrün",173.569883118526,156.756253193236,51.6290619842033
"73",73,52.6329392951272,"feuchter Keller",33,"Ratte","weißgrün",77.0629675193429,176.368243652935,53.3546709214175
"74",74,48.6730078747673,"feuchter Keller",22,"Ratte","weißgrün",220.716090863555,145.782988464386,54.9511868870203
"75",75,48.8501885413148,"feuchter Keller",24,"Ratte","weißgrün",198.34054603008,151.679971377282,58.8484198744953
"76",76,39.8259548290043,"feuchter Keller",22,"Ratte","weißgrün",228.75915855805,150.328093139036,42.2431538409776
"77",77,36.0257839811181,"feuchter Keller",20,"Ratte","weißgrün",248.310932991334,145.919939261261,43.804244570779
"78",78,36.679490463585,"feuchter Keller",18,"Ratte","weißgrün",269.134741421686,139.661535914526,40.6117735817356
"79",79,36.691521909381,"Eisfach",16,"Ratte","weißgrün",280.399740177085,133.656719936208,44.4920488744971
"80",80,38.3163407849123,"Eisfach",23,"Ratte","weißgrün",215.362020161408,153.986386334145,46.4143968540834
"81",81,38.2891603385193,"Eisfach",21,"Ratte","weißgrün",234.985307447144,147.997925555062,46.6690482657132
"82",82,35.9590585581865,"Eisfach",23,"Ratte","weißgrün",216.523029103744,154.945954590795,45.5979118328328
"83",83,39.520468082091,"Eisfach",22,"Ratte","weißgrün",222.397121173238,150.464064731607,42.1829642990196
"84",84,39.8141426297337,"Eisfach",23,"Ratte","weißgrün",220.991349271896,153.333376744404,45.4938843656835
"85",85,39.3349344267868,"Eisfach",21,"Ratte","weißgrün",234.193043744853,147.545962166321,45.5685998525207
"86",86,36.0426107244615,"Eisfach",20,"Maus","weißgrün",255.890721829016,145.913368199906,40.5882327955539
"87",87,38.3545885568408,"Eisfach",24,"Maus","weißgrün",207.224669264934,156.970129808292,44.8176058369892
"88",88,39.5912227258232,"Eisfach",24,"Maus","weißgrün",196.580308131828,156.43269653193,40.2740216603488
"89",89,35.5200478810069,"Eisfach",17,"Maus","weißgrün",277.224139966425,137.115453671133,44.6062163548888
"90",90,38.6387324690872,"Eisfach",20,"Maus","weißgrün",241.853692660839,144.84867251923,43.4987979711685
"91",91,36.114036679846,"Eisfach",19,"Kaninchen","weißgrün",257.316518188965,142.885428162127,39.9424934630014
"92",92,37.5231354095988,"Eisfach",20,"Kaninchen","helles giftgrün",241.899092428183,145.318577629187,44.6397130496398
"93",93,39.8220363279594,"Eisfach",19,"Kaninchen","helles giftgrün",256.854727880423,141.329846119404,44.9650994221696
"94",94,42.2842831370719,"Eisfach",20,"Kaninchen","helles giftgrün",247.53185055853,143.18293796744,41.7319828315796
"95",95,35.2052811066365,"Eisfach",19,"Kaninchen","helles giftgrün",261.99385145578,143.235203532516,43.0268321819397
"96",96,35.7739787407744,"Eisfach",17,"Kaninchen","helles giftgrün",272.196378429725,137.017765149026,42.0227371591833
"97",97,37.7974974512871,"Eisfach",21,"Kaninchen","helles blaugrün",232.781516549881,148.204743515843,45.7874318356373
"98",98,38.999376531919,"Eisfach",22,"Kaninchen","helles blaugrün",223.310786293714,150.6927712057,46.3890369086747
"99",99,38.1889976134365,"Eisfach",21,"Kaninchen","helles blaugrün",239.342017429442,148.040353101623,47.0260859637021
"100",100,34.4023324502506,"Eisfach",24,"Kaninchen","helles blaugrün",202.613830553899,158.533946282406,40.8578215032354
