"id","fellfarbe","groesse","art","opfer","gewicht_kg","landschaft","sex","hauerlaenge"
"53",53,"dunkelbraun",299,"Bigfoot","Tourist",842.88,"Mittelgebirge","männlich",769.389698466359
"54",54,"dunkelbraun",274,"Bigfoot","Tourist",815.02,"Mittelgebirge","weiblich",1106.88133417839
"55",55,"dunkelbraun",262,"Bigfoot","Tourist",793.63,"Mittelgebirge","weiblich",1146.17526673946
"56",56,"dunkelbraun",236,"Bigfoot","Tourist",706.18,"Mittelgebirge","weiblich",1489.59781993664
"57",57,"dunkelbraun",306,"Bigfoot","Tourist",850.93,"Mittelgebirge","weiblich",664.425993338229
"58",58,"dunkelbraun",265,"Bigfoot","Tourist",783.12,"Mittelgebirge","weiblich",1075.42609731537
"59",59,"dunkelbraun",298,"Bigfoot","Tourist",846.47,"Ebene","weiblich",777.148269908049
"60",60,"dunkelbraun",315,"Bigfoot","Tourist",902.73,"Ebene","weiblich",489.489985677088
"61",61,"dunkelbraun",273,"Bigfoot","Tourist",818.25,"Ebene","weiblich",1130.04288080247
"62",62,"dunkelbraun",307,"Bigfoot","Tourist",840.6,"Ebene","weiblich",639.6175756038
"63",63,"dunkelbraun",297,"Bigfoot","Tourist",863.68,"Ebene","weiblich",771.320603384895
"64",64,"dunkelbraun",272,"Bigfoot","Tourist",789.59,"Ebene","weiblich",1128.47833152317
"65",65,"dunkelbraun",247,"Bigfoot","Tourist",716.7,"Ebene","weiblich",1332.27335859814
"66",66,"dunkelbraun",308,"Bigfoot","Tourist",825.67,"Ebene","weiblich",668.718005769335
"67",67,"dunkelbraun",265,"Bigfoot","Tourist",801.32,"Ebene","weiblich",1213.87927632396
"68",68,"dunkelbraun",294,"Bigfoot","Tourist",859.29,"Ebene","weiblich",793.965111512106
"69",69,"dunkelbraun",253,"Bigfoot","Tourist",788.3,"Ebene","weiblich",1284.84902080262
"70",70,"dunkelbraun",255,"Bigfoot","Tourist",759.74,"Ebene","weiblich",1291.6561684818
"71",71,"dunkelbraun",257,"Bigfoot","Tourist",738.14,"Ebene","weiblich",1257.36449545272
"72",72,"dunkelbraun",244,"Bigfoot","Tourist",748.58,"Ebene","weiblich",1338.2157985692
"73",73,"dunkelbraun",278,"Bigfoot","Tourist",792.61,"Ebene","weiblich",1056.68706059362
"74",74,"dunkelbraun",291,"Bigfoot","Tourist",840.72,"Ebene","unbest.",884.536682141355
"75",75,"dunkelbraun",277,"Bigfoot","Tourist",827.75,"Ebene","unbest.",963.753444171623
"76",76,"schwarz",321,"Bigfoot","Geologe",895.53,"Ebene","unbest.",408.326228526777
"77",77,"schwarz",292,"Bigfoot","Geologe",823.5,"Ebene","unbest.",870.629867805518
"78",78,"schwarz",299,"Bigfoot","Geologe",858.1,"Ebene","unbest.",614.857623768722
"79",79,"schwarz",285,"Bigfoot","Geologe",805.03,"Ebene","unbest.",959.202599944831
"80",80,"schwarz",273,"Bigfoot","Geologe",793.92,"Hochgebirge","unbest.",1091.38813848737
"81",81,"schwarz",292,"Bigfoot","Abenteurer",820.02,"Hochgebirge","unbest.",882.30977052386
"82",82,"schwarz",296,"Bigfoot","Abenteurer",794.19,"Hochgebirge","unbest.",804.720895787295
"83",83,"schwarz",311,"Bigfoot","Abenteurer",877.7,"Hochgebirge","unbest.",556.795354156792
"84",84,"schwarz",295,"Bigfoot","Biologe",849.36,"Hochgebirge","männlich",825.132687122235
"85",85,"schwarz",279,"Bigfoot","Biologe",806.85,"Hochgebirge","männlich",967.276397052488
"86",86,"schwarz",293,"Bigfoot","Biologe",823.77,"Hochgebirge","männlich",890.166257612599
"87",87,"schwarz",291,"Bigfoot","Biologe",822.45,"Hochgebirge","männlich",885.620130836812
"88",88,"schwarz",259,"Bigfoot","Biologe",769.73,"Hochgebirge","männlich",1236.50495772927
"89",89,"schwarz",292,"Bigfoot","Biologe",858.14,"Hochgebirge","männlich",804.989267679284
"90",90,"schwarz",317,"Bigfoot","Biologe",870.46,"Hochgebirge","männlich",451.840899263353
"91",91,"schwarz",298,"Bigfoot","Biologe",854.01,"Hochgebirge","männlich",734.744442428811
"92",92,"schwarz",254,"Bigfoot","Biologe",741.9,"Hochgebirge","männlich",1237.2164407883
"93",93,"schwarz",273,"Bigfoot","Biologe",790.91,"Hochgebirge","männlich",1118.59119443344
"94",94,"schwarz",285,"Bigfoot","Biologe",794.14,"Hochgebirge","männlich",966.31126521325
"95",95,"schwarz",318,"Bigfoot","Biologe",888.52,"Hochgebirge","männlich",350.333795819526
"96",96,"schwarz",271,"Bigfoot","Biologe",788.03,"Hochgebirge","weiblich",1131.86834112081
"97",97,"schwarz",236,"Bigfoot","Biologe",737.76,"Hochgebirge","weiblich",1499.44536567467
"98",98,"schwarz",275,"Bigfoot","Biologe",808.81,"Hochgebirge","weiblich",951.964781566359
"99",99,"schwarz",280,"Bigfoot","Biologe",797.11,"Hochgebirge","weiblich",1024.72349611282
"100",100,"schwarz",299,"Bigfoot","Biologe",852.89,"Hochgebirge","weiblich",739.584520081005
