"id","fellfarbe","groesse","art","opfer","gewicht_kg","landschaft","sex","hauerlaenge"
"60",60,"dunkelbraun",315,"Bigfoot","Tourist",900.73,"Ebene","weiblich",487.489985677088
"61",61,"dunkelbraun",273,"Bigfoot","Tourist",816.25,"Ebene","weiblich",1128.04288080247
"62",62,"dunkelbraun",307,"Bigfoot","Tourist",838.6,"Ebene","weiblich",637.6175756038
"63",63,"dunkelbraun",297,"Bigfoot","Tourist",861.68,"Ebene","weiblich",769.320603384895
"64",64,"dunkelbraun",272,"Bigfoot","Tourist",787.59,"Ebene","weiblich",1126.47833152317
"65",65,"dunkelbraun",247,"Bigfoot","Tourist",714.7,"Ebene","weiblich",1330.27335859814
"66",66,"dunkelbraun",308,"Bigfoot","Tourist",823.67,"Ebene","weiblich",666.718005769335
"67",67,"dunkelbraun",265,"Bigfoot","Tourist",799.32,"Ebene","weiblich",1211.87927632396
"68",68,"dunkelbraun",294,"Bigfoot","Tourist",857.29,"Ebene","weiblich",791.965111512106
"69",69,"dunkelbraun",253,"Bigfoot","Tourist",786.3,"Ebene","weiblich",1282.84902080262
"70",70,"dunkelbraun",255,"Bigfoot","Tourist",757.74,"Ebene","weiblich",1289.6561684818
"71",71,"dunkelbraun",257,"Bigfoot","Tourist",736.14,"Ebene","weiblich",1255.36449545272
"72",72,"dunkelbraun",244,"Bigfoot","Tourist",746.58,"Ebene","weiblich",1336.2157985692
"73",73,"dunkelbraun",278,"Bigfoot","Tourist",790.61,"Ebene","weiblich",1054.68706059362
"74",74,"dunkelbraun",291,"Bigfoot","Tourist",838.72,"Ebene","unbest.",882.536682141355
"75",75,"dunkelbraun",277,"Bigfoot","Tourist",825.75,"Ebene","unbest.",961.753444171623
"76",76,"schwarz",321,"Bigfoot","Geologe",893.53,"Ebene","unbest.",406.326228526777
"77",77,"schwarz",292,"Bigfoot","Geologe",821.5,"Ebene","unbest.",868.629867805518
"78",78,"schwarz",299,"Bigfoot","Geologe",856.1,"Ebene","unbest.",612.857623768722
"79",79,"schwarz",285,"Bigfoot","Geologe",803.03,"Ebene","unbest.",957.202599944831
"80",80,"schwarz",273,"Bigfoot","Geologe",791.92,"Hochgebirge","unbest.",1089.38813848737
"81",81,"schwarz",292,"Bigfoot","Abenteurer",818.02,"Hochgebirge","unbest.",880.30977052386
"82",82,"schwarz",296,"Bigfoot","Abenteurer",792.19,"Hochgebirge","unbest.",802.720895787295
"83",83,"schwarz",311,"Bigfoot","Abenteurer",875.7,"Hochgebirge","unbest.",554.795354156792
"84",84,"schwarz",295,"Bigfoot","Biologe",847.36,"Hochgebirge","männlich",823.132687122235
"85",85,"schwarz",279,"Bigfoot","Biologe",804.85,"Hochgebirge","männlich",965.276397052488
"86",86,"schwarz",293,"Bigfoot","Biologe",821.77,"Hochgebirge","männlich",888.166257612599
"87",87,"schwarz",291,"Bigfoot","Biologe",820.45,"Hochgebirge","männlich",883.620130836812
"88",88,"schwarz",259,"Bigfoot","Biologe",767.73,"Hochgebirge","männlich",1234.50495772927
"89",89,"schwarz",292,"Bigfoot","Biologe",856.14,"Hochgebirge","männlich",802.989267679284
"90",90,"schwarz",317,"Bigfoot","Biologe",868.46,"Hochgebirge","männlich",449.840899263353
"91",91,"schwarz",298,"Bigfoot","Biologe",852.01,"Hochgebirge","männlich",732.744442428811
"92",92,"schwarz",254,"Bigfoot","Biologe",739.9,"Hochgebirge","männlich",1235.2164407883
"93",93,"schwarz",273,"Bigfoot","Biologe",788.91,"Hochgebirge","männlich",1116.59119443344
"94",94,"schwarz",285,"Bigfoot","Biologe",792.14,"Hochgebirge","männlich",964.31126521325
"95",95,"schwarz",318,"Bigfoot","Biologe",886.52,"Hochgebirge","männlich",348.333795819526
"96",96,"schwarz",271,"Bigfoot","Biologe",786.03,"Hochgebirge","weiblich",1129.86834112081
"97",97,"schwarz",236,"Bigfoot","Biologe",735.76,"Hochgebirge","weiblich",1497.44536567467
"98",98,"schwarz",275,"Bigfoot","Biologe",806.81,"Hochgebirge","weiblich",949.964781566359
"99",99,"schwarz",280,"Bigfoot","Biologe",795.11,"Hochgebirge","weiblich",1022.72349611282
"100",100,"schwarz",299,"Bigfoot","Biologe",850.89,"Hochgebirge","weiblich",737.584520081005
