"id","fruchtgroesse_mm","ethioningehalt","bewertung_geruch","wachstums_bedingungen","stacheldichte","fruchtfarbe"
"35",35,29.7856912517132,9,11.8,"Halbschatten",45.8442276964649,"graugrün"
"36",36,28.9073320284866,12,7.9,"Halbschatten",14.3205414396899,"graugrün"
"37",37,30.5748171412715,10,10.1,"Halbschatten",17.205798040269,"graugrün"
"38",38,25.8098372588928,12,7.8,"Halbschatten",17.3258523308848,"graugrün"
"39",39,28.191111537771,14,9.5,"Halbschatten",16.3852548566401,"graugrün"
"40",40,29.8748046666853,18,5.4,"Halbschatten",7.86411011400648,"graugrün"
"41",41,28.9608968343745,15,6.7,"Halbschatten",6.64868297015979,"graugrün"
"42",42,29.8063968382671,18,5,"Halbschatten",8.62258909665126,"graugrün"
"43",43,33.7359811952041,14,9.8,"Halbschatten",21.2117160983686,"graugrün"
"44",44,30.1187156606399,14,10.1,"Halbschatten",16.1098953064303,"dunkelgrün"
"45",45,31.9368544616927,14,8.8,"Halbschatten",18.5357946174891,"dunkelgrün"
"46",46,28.7700769377996,15,10.5,"Halbschatten",13.3028850546485,"dunkelgrün"
"47",47,30.2382629814614,12,6.2,"Halbschatten",12.0103651266524,"dunkelgrün"
"48",48,30.4652960637531,16,9.7,"Halbschatten",11.7238583929018,"dunkelgrün"
"49",49,31.1109677733556,17,5.5,"Schatten",10.8527982987565,"hellgrün"
"50",50,32.3342133845739,17,1.4,"Schatten",10.451072266068,"hellgrün"
"51",51,48.9563665087508,18,7.6,"Schatten",6.79757919146111,"hellgrün"
"52",52,51.509515178842,11,9.7,"Schatten",17.1094946127598,"hellgrün"
"53",53,49.0562038273936,19,7.1,"Schatten",11.9183192853085,"hellgrün"
"54",54,46.3014151585927,16,6.5,"Schatten",9.01819840881925,"hellgrün"
"55",55,50.6501788819035,13,9.3,"Schatten",12.5781770752579,"hellgrün"
"56",56,51.1316596623402,20,6.8,"Schatten",7.94743544644686,"hellgrün"
"57",57,51.248782699443,21,1.9,"Schatten",4.64335022929058,"hellgrün"
"58",58,51.741907059522,15,4.7,"Schatten",13.9251810895684,"hellgrün"
"59",59,50.3784917681301,18,1.8,"Schatten",1.51335704950072,"hellgrün"
"60",60,47.3630276352849,9,12.2,"Schatten",16.3279176087917,"hellgrün"
"61",61,51.5303668644823,15,8.2,"Schatten",12.9215816799295,"hellgrün"
"62",62,51.4626819507655,11,10.4,"Schatten",14.0501422882175,"hellgrün"
"63",63,50.680157905279,10,5.5,"Schatten",12.1386533823542,"hellgrün"
"64",64,52.3501239058924,21,4.7,"Schatten",12.2762119563973,"hellgrün"
"65",65,46.5194846803563,19,3.2,"Schatten",9.74661813928856,"hellgrün"
"66",66,50.6579800441149,17,9.5,"Schatten",11.0761871708229,"hellgrün"
"67",67,48.3958153006438,7,11,"Schatten",19.3317725783594,"hellgrün"
"68",68,48.7657751492106,11,8.9,"Schatten",12.804269011624,"hellgrün"
"69",69,50.7916672106484,18,4.6,"Schatten",14.3567216397412,"hellgrün"
"70",70,48.1862711076614,15,6.6,"Schatten",4.94703452392349,"hellgrün"
"71",71,46.740201269184,16,5.1,"Schatten",11.5051805199485,"hellgrün"
"72",72,51.8838330276033,16,9,"Schatten",20.0724656032851,"hellgrün"
"73",73,50.1787381709637,15,8.4,"Schatten",9.81961686586152,"hellgrün"
"74",74,54.8788247390701,17,6.1,"Schatten",10.0487176017255,"hellgrün"
"75",75,52.5735537314822,15,7.5,"Schatten",16.0685344166071,"hellgrün"
"76",76,37.4869499874609,19,6,"Schatten",15.7342004994743,"hellgrün"
"77",77,35.6217469246816,20,8.1,"Schatten",11.1873894609527,"hellgrün"
"78",78,36.2470288362718,8,9.9,"Schatten",13.1522925267007,"hellgrün"
"79",79,37.8900191085879,10,10.7,"künstliches Licht",7.70303298326567,"hellgrün"
"80",80,33.2604133409614,9,11,"künstliches Licht",15.55924691318,"hellgrün"
"81",81,37.8502396906735,12,9.5,"künstliches Licht",11.148376002795,"hellgrün"
"82",82,34.8909761216945,14,8.1,"künstliches Licht",14.7643955837309,"hellgrün"
"83",83,34.2276233502926,20,3.6,"künstliches Licht",9.96414507482581,"hellgrün"
"84",84,39.0706684075058,16,5.9,"künstliches Licht",8.77387356177826,"hellgrün"
"85",85,39.986972550846,7,9,"künstliches Licht",14.0595879959649,"hellgrün"
"86",86,36.6750441871937,15,10.2,"künstliches Licht",16.9957407924304,"hellgrün"
"87",87,35.7502540577445,21,5.4,"künstliches Licht",8.26441827078888,"hellgrün"
"88",88,37.0808338309846,14,11.3,"künstliches Licht",19.2495117659163,"hellgrün"
"89",89,42.7550668214286,21,1.2,"künstliches Licht",7.01399176402951,"graugrün"
"90",90,36.6404005032863,15,6.2,"künstliches Licht",11.0871311575945,"graugrün"
"91",91,37.8588649494911,14,10.4,"künstliches Licht",16.8438615439487,"graugrün"
"92",92,37.3692179241666,24,1.4,"künstliches Licht",5.44959844256717,"graugrün"
"93",93,36.0639119969628,17,8.8,"künstliches Licht",16.6066564711487,"graugrün"
"94",94,36.6055714803112,16,9.5,"künstliches Licht",15.6979363585313,"graugrün"
"95",95,36.8353443337946,6,10.8,"künstliches Licht",16.9283406991983,"graugrün"
"96",96,40.797741683663,27,1.9,"künstliches Licht",7.48963001584776,"graugrün"
"97",97,35.3155128817445,16,4.9,"künstliches Licht",13.9911869697187,"graugrün"
"98",98,36.5626282143271,21,5.4,"künstliches Licht",16.2166919387479,"graugrün"
"99",99,36.7132721392703,16,7.4,"künstliches Licht",18.5419337076211,"graugrün"
"100",100,35.6179113058101,15,7,"künstliches Licht",11.2838443946486,"graugrün"
