"id","fruchtgroesse_mm","ethioningehalt","bewertung_geruch","wachstums_bedingungen","stacheldichte","fruchtfarbe"
"54",54,45.3014151585927,16,5.5,"Schatten",8.01819840881925,"hellgrün"
"55",55,49.6501788819035,13,8.3,"Schatten",11.5781770752579,"hellgrün"
"56",56,50.1316596623402,20,5.8,"Schatten",6.94743544644686,"hellgrün"
"57",57,50.248782699443,21,0.9,"Schatten",3.64335022929058,"hellgrün"
"58",58,50.741907059522,15,3.7,"Schatten",12.9251810895684,"hellgrün"
"59",59,49.3784917681301,18,0.800000000000001,"Schatten",0.513357049500719,"hellgrün"
"60",60,46.3630276352849,9,11.2,"Schatten",15.3279176087917,"hellgrün"
"61",61,50.5303668644823,15,7.2,"Schatten",11.9215816799295,"hellgrün"
"62",62,50.4626819507655,11,9.4,"Schatten",13.0501422882175,"hellgrün"
"63",63,49.680157905279,10,4.5,"Schatten",11.1386533823542,"hellgrün"
"64",64,51.3501239058924,21,3.7,"Schatten",11.2762119563973,"hellgrün"
"65",65,45.5194846803563,19,2.2,"Schatten",8.74661813928856,"hellgrün"
"66",66,49.6579800441149,17,8.5,"Schatten",10.0761871708229,"hellgrün"
"67",67,47.3958153006438,7,10,"Schatten",18.3317725783594,"hellgrün"
"68",68,47.7657751492106,11,7.9,"Schatten",11.804269011624,"hellgrün"
"69",69,49.7916672106484,18,3.6,"Schatten",13.3567216397412,"hellgrün"
"70",70,47.1862711076614,15,5.6,"Schatten",3.94703452392349,"hellgrün"
"71",71,45.740201269184,16,4.1,"Schatten",10.5051805199485,"hellgrün"
"72",72,50.8838330276033,16,8,"Schatten",19.0724656032851,"hellgrün"
"73",73,49.1787381709637,15,7.4,"Schatten",8.81961686586152,"hellgrün"
"74",74,53.8788247390701,17,5.1,"Schatten",9.04871760172546,"hellgrün"
"75",75,51.5735537314822,15,6.5,"Schatten",15.0685344166071,"hellgrün"
"76",76,36.4869499874609,19,5,"Schatten",14.7342004994743,"hellgrün"
"77",77,34.6217469246816,20,7.1,"Schatten",10.1873894609527,"hellgrün"
"78",78,35.2470288362718,8,8.9,"Schatten",12.1522925267007,"hellgrün"
"79",79,36.8900191085879,10,9.7,"künstliches Licht",6.70303298326567,"hellgrün"
"80",80,32.2604133409614,9,10,"künstliches Licht",14.55924691318,"hellgrün"
"81",81,36.8502396906735,12,8.5,"künstliches Licht",10.148376002795,"hellgrün"
"82",82,33.8909761216945,14,7.1,"künstliches Licht",13.7643955837309,"hellgrün"
"83",83,33.2276233502926,20,2.6,"künstliches Licht",8.96414507482581,"hellgrün"
"84",84,38.0706684075058,16,4.9,"künstliches Licht",7.77387356177826,"hellgrün"
"85",85,38.986972550846,7,8,"künstliches Licht",13.0595879959649,"hellgrün"
"86",86,35.6750441871937,15,9.2,"künstliches Licht",15.9957407924304,"hellgrün"
"87",87,34.7502540577445,21,4.4,"künstliches Licht",7.26441827078888,"hellgrün"
"88",88,36.0808338309846,14,10.3,"künstliches Licht",18.2495117659163,"hellgrün"
"89",89,41.7550668214286,21,0.199999999999999,"künstliches Licht",6.01399176402951,"graugrün"
"90",90,35.6404005032863,15,5.2,"künstliches Licht",10.0871311575945,"graugrün"
"91",91,36.8588649494911,14,9.4,"künstliches Licht",15.8438615439487,"graugrün"
"92",92,36.3692179241666,24,0.4,"künstliches Licht",4.44959844256717,"graugrün"
"93",93,35.0639119969628,17,7.8,"künstliches Licht",15.6066564711487,"graugrün"
"94",94,35.6055714803112,16,8.5,"künstliches Licht",14.6979363585313,"graugrün"
"95",95,35.8353443337946,6,9.8,"künstliches Licht",15.9283406991983,"graugrün"
"96",96,39.797741683663,27,0.9,"künstliches Licht",6.48963001584776,"graugrün"
"97",97,34.3155128817445,16,3.9,"künstliches Licht",12.9911869697187,"graugrün"
"98",98,35.5626282143271,21,4.4,"künstliches Licht",15.2166919387479,"graugrün"
"99",99,35.7132721392703,16,6.4,"künstliches Licht",17.5419337076211,"graugrün"
"100",100,34.6179113058101,15,6,"künstliches Licht",10.2838443946486,"graugrün"
