"id","fruchtgroesse_mm","ethioningehalt","bewertung_geruch","wachstums_bedingungen","stacheldichte","fruchtfarbe"
"25",25,36.601281265555,16,15.6,"starkes Sonneneinstrahlung",45.6097316779684,"dunkelgrün"
"26",26,36.1434637889823,11,21.8,"Halbschatten",59.0341914794221,"dunkelgrün"
"27",27,37.1738541872745,11,13.1,"Halbschatten",43.8806570157085,"dunkelgrün"
"28",28,37.7881157034006,14,19.4,"Halbschatten",44.4471681371655,"dunkelgrün"
"29",29,34.3891714296779,18,9.2,"Halbschatten",35.8706774502654,"graugrün"
"30",30,37.6963646250483,11,17.8,"Halbschatten",48.958829345842,"graugrün"
"31",31,35.462968319615,9,16,"Halbschatten",51.5941440371236,"graugrün"
"32",32,35.1451474844702,20,13.8,"Halbschatten",44.9353393715408,"graugrün"
"33",33,40.0941419764867,15,16.1,"Halbschatten",47.542702423461,"graugrün"
"34",34,37.2945839095596,12,18.9,"Halbschatten",46.8044352914719,"graugrün"
"35",35,36.7856912517132,9,18.8,"Halbschatten",52.8442276964649,"graugrün"
"36",36,35.9073320284866,12,14.9,"Halbschatten",21.3205414396899,"graugrün"
"37",37,37.5748171412715,10,17.1,"Halbschatten",24.205798040269,"graugrün"
"38",38,32.8098372588928,12,14.8,"Halbschatten",24.3258523308848,"graugrün"
"39",39,35.191111537771,14,16.5,"Halbschatten",23.3852548566401,"graugrün"
"40",40,36.8748046666853,18,12.4,"Halbschatten",14.8641101140065,"graugrün"
"41",41,35.9608968343745,15,13.7,"Halbschatten",13.6486829701598,"graugrün"
"42",42,36.8063968382671,18,12,"Halbschatten",15.6225890966513,"graugrün"
"43",43,40.7359811952041,14,16.8,"Halbschatten",28.2117160983686,"graugrün"
"44",44,37.1187156606399,14,17.1,"Halbschatten",23.1098953064303,"dunkelgrün"
"45",45,38.9368544616927,14,15.8,"Halbschatten",25.5357946174891,"dunkelgrün"
"46",46,35.7700769377996,15,17.5,"Halbschatten",20.3028850546485,"dunkelgrün"
"47",47,37.2382629814614,12,13.2,"Halbschatten",19.0103651266524,"dunkelgrün"
"48",48,37.4652960637531,16,16.7,"Halbschatten",18.7238583929018,"dunkelgrün"
"49",49,38.1109677733556,17,12.5,"Schatten",17.8527982987565,"hellgrün"
"50",50,39.3342133845739,17,8.4,"Schatten",17.451072266068,"hellgrün"
"51",51,55.9563665087508,18,14.6,"Schatten",13.7975791914611,"hellgrün"
"52",52,58.509515178842,11,16.7,"Schatten",24.1094946127598,"hellgrün"
"53",53,56.0562038273936,19,14.1,"Schatten",18.9183192853085,"hellgrün"
"54",54,53.3014151585927,16,13.5,"Schatten",16.0181984088192,"hellgrün"
"55",55,57.6501788819035,13,16.3,"Schatten",19.5781770752579,"hellgrün"
"56",56,58.1316596623402,20,13.8,"Schatten",14.9474354464469,"hellgrün"
"57",57,58.248782699443,21,8.9,"Schatten",11.6433502292906,"hellgrün"
"58",58,58.741907059522,15,11.7,"Schatten",20.9251810895684,"hellgrün"
"59",59,57.3784917681301,18,8.8,"Schatten",8.51335704950072,"hellgrün"
"60",60,54.3630276352849,9,19.2,"Schatten",23.3279176087917,"hellgrün"
"61",61,58.5303668644823,15,15.2,"Schatten",19.9215816799295,"hellgrün"
"62",62,58.4626819507655,11,17.4,"Schatten",21.0501422882175,"hellgrün"
"63",63,57.680157905279,10,12.5,"Schatten",19.1386533823542,"hellgrün"
"64",64,59.3501239058924,21,11.7,"Schatten",19.2762119563973,"hellgrün"
"65",65,53.5194846803563,19,10.2,"Schatten",16.7466181392886,"hellgrün"
"66",66,57.6579800441149,17,16.5,"Schatten",18.0761871708229,"hellgrün"
"67",67,55.3958153006438,7,18,"Schatten",26.3317725783594,"hellgrün"
"68",68,55.7657751492106,11,15.9,"Schatten",19.804269011624,"hellgrün"
"69",69,57.7916672106484,18,11.6,"Schatten",21.3567216397412,"hellgrün"
"70",70,55.1862711076614,15,13.6,"Schatten",11.9470345239235,"hellgrün"
"71",71,53.740201269184,16,12.1,"Schatten",18.5051805199485,"hellgrün"
"72",72,58.8838330276033,16,16,"Schatten",27.0724656032851,"hellgrün"
"73",73,57.1787381709637,15,15.4,"Schatten",16.8196168658615,"hellgrün"
"74",74,61.8788247390701,17,13.1,"Schatten",17.0487176017255,"hellgrün"
"75",75,59.5735537314822,15,14.5,"Schatten",23.0685344166071,"hellgrün"
"76",76,44.4869499874609,19,13,"Schatten",22.7342004994743,"hellgrün"
"77",77,42.6217469246816,20,15.1,"Schatten",18.1873894609527,"hellgrün"
"78",78,43.2470288362718,8,16.9,"Schatten",20.1522925267007,"hellgrün"
"79",79,44.8900191085879,10,17.7,"künstliches Licht",14.7030329832657,"hellgrün"
"80",80,40.2604133409614,9,18,"künstliches Licht",22.55924691318,"hellgrün"
"81",81,44.8502396906735,12,16.5,"künstliches Licht",18.148376002795,"hellgrün"
"82",82,41.8909761216945,14,15.1,"künstliches Licht",21.7643955837309,"hellgrün"
"83",83,41.2276233502926,20,10.6,"künstliches Licht",16.9641450748258,"hellgrün"
"84",84,46.0706684075058,16,12.9,"künstliches Licht",15.7738735617783,"hellgrün"
"85",85,46.986972550846,7,16,"künstliches Licht",21.0595879959649,"hellgrün"
"86",86,43.6750441871937,15,17.2,"künstliches Licht",23.9957407924304,"hellgrün"
"87",87,42.7502540577445,21,12.4,"künstliches Licht",15.2644182707889,"hellgrün"
"88",88,44.0808338309846,14,18.3,"künstliches Licht",26.2495117659163,"hellgrün"
"89",89,49.7550668214286,21,8.2,"künstliches Licht",14.0139917640295,"graugrün"
"90",90,43.6404005032863,15,13.2,"künstliches Licht",18.0871311575945,"graugrün"
"91",91,44.8588649494911,14,17.4,"künstliches Licht",23.8438615439487,"graugrün"
"92",92,44.3692179241666,24,8.4,"künstliches Licht",12.4495984425672,"graugrün"
"93",93,43.0639119969628,17,15.8,"künstliches Licht",23.6066564711487,"graugrün"
"94",94,43.6055714803112,16,16.5,"künstliches Licht",22.6979363585313,"graugrün"
"95",95,43.8353443337946,6,17.8,"künstliches Licht",23.9283406991983,"graugrün"
"96",96,47.797741683663,27,8.9,"künstliches Licht",14.4896300158478,"graugrün"
"97",97,42.3155128817445,16,11.9,"künstliches Licht",20.9911869697187,"graugrün"
"98",98,43.5626282143271,21,12.4,"künstliches Licht",23.2166919387479,"graugrün"
"99",99,43.7132721392703,16,14.4,"künstliches Licht",25.5419337076211,"graugrün"
"100",100,42.6179113058101,15,14,"künstliches Licht",18.2838443946486,"graugrün"
